mode,q_mode,cl,SDSS9,m_SDSS9,objID,Sp-ID,RA_ICRS,DE_ICRS,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zsp,pmRA,pmDE,f_zsp
1,+,3,"J022054.44-020554.2",,1237678889598779986,"4345-55569-0779",35.226847,-2.098388,2008.8332,3,25.908,1.04,21.511,0.079,19.766,0.034,18.829,0.021,18.448,0.058,0.47068,,,0
1,+,3,"J022044.25-020428.7",,1237678889598779563,"4345-55569-0734",35.184376,-2.074645,2008.8332,3,23.462,0.992,20.959,0.044,19.177,0.019,18.575,0.016,18.228,0.042,0.34646,-8,0,0
1,+,3,"J022059.52-020418.8",,1237678889598780086,"4345-55569-0773",35.248007,-2.0719,2008.8332,3,24.696,1.396,22.564,0.154,20.817,0.066,19.636,0.032,19.195,0.085,1.31565,,,4
1,+,3,"J022104.22-020313.8",,1237678889598779495,"4345-55569-0771",35.267586,-2.053858,2008.8332,3,27.158,0.408,21.428,0.085,19.674,0.036,18.776,0.023,18.51,0.071,0.46822,3,3,0
1,+,3,"J022124.80-020312.5",,1237678889598845855,"4345-55569-0769",35.353348,-2.053486,2008.8333,3,26.037,0.794,22.924,0.22,21.339,0.112,20.172,0.053,19.395,0.107,0.62439,,,0
1,+,3,"J022108.36-020148.1",,1237678889598780220,"4345-55569-0767",35.284858,-2.03004,2008.8332,3,22.744,0.72,22.137,0.148,20.498,0.07,19.609,0.044,19.236,0.128,0.47803,,,0
1,+,3,"J021959.88-020918.7",,1237678889598648484,"4345-55569-0700",34.999506,-2.155213,2008.8332,3,21.161,0.198,19.7,0.02,18.24,0.011,17.672,0.01,17.362,0.027,0.26686,-1,-6,0
1,+,3,"J021946.33-021009.3",,1237678880499040801,"4345-55569-0699",34.943043,-2.169264,2008.8305,3,23.11,0.834,22.052,0.122,20.494,0.057,19.542,0.036,19.023,0.093,0.55594,7,17,0
1,+,3,"J021940.66-020850.9",,1237678889598648753,"4345-55569-0655",34.919429,-2.147496,2008.8332,3,25.608,1.031,22.229,0.112,20.79,0.063,19.923,0.042,19.252,0.093,0.48119,-2,-13,0
1,+,3,"J021956.19-020724.5",,1237678889598649010,"4345-55569-0698",34.984137,-2.123475,2008.8332,3,25.103,1.242,22.555,0.135,21.22,0.084,20.02,0.043,19.546,0.108,0.55892,,,0
1,+,3,"J021953.05-020630.9",,1237678889598648968,"4345-55569-0697",34.971056,-2.108583,2008.8332,3,22.75,0.851,21.129,0.071,19.737,0.041,18.858,0.028,18.464,0.076,0.56087,-6,16,0
1,+,3,"J022022.44-020704.7",,1237678889598714404,"4345-55569-0737",35.093499,-2.117976,2008.8332,3,24.138,1.233,22.133,0.096,20.705,0.056,19.833,0.038,19.495,0.106,0.58857,,,0
1,+,3,"J022015.84-020535.8",,1237678889598714298,"4345-55569-0733",35.066036,-2.093278,2008.8332,3,25.34,0.972,22.162,0.091,20.561,0.045,19.54,0.027,19.128,0.07,0.58765,,,0
1,+,6,"J022006.61-020651.7",,1237678889598714156,"4345-55569-0696",35.027575,-2.114376,2008.8332,3,23.263,0.521,21.316,0.038,20.774,0.045,20.346,0.044,19.976,0.116,3.12636,,,64
1,+,3,"J021956.88-020512.5",,1237678889598649214,"4345-55569-0695",34.987002,-2.086815,2008.8332,3,23.379,1.064,22.681,0.199,20.457,0.058,19.49,0.036,19.256,0.112,0.5601,,,0
1,,3,"J022021.14-020240.1",,1237678889598713955,"4345-55569-0731",35.088103,-2.044485,2008.8332,3,23.55,3.62,21.208,0.164,19.714,0.086,18.892,0.061,19.515,0.442,0.62617,,,0
1,+,3,"J022015.49-020131.7",,1237678889598714300,"4345-55569-0729",35.064554,-2.025484,2008.8332,3,22.808,0.899,21.746,0.124,19.75,0.042,18.886,0.029,18.5,0.079,0.48152,,,0
1,+,3,"J021928.91-020701.1",,1237678889598648470,"4345-55569-0658",34.87048,-2.116975,2008.8332,3,22.234,0.765,19.193,0.019,17.806,0.011,17.232,0.01,16.91,0.028,0.2516,-13,1,0
1,+,3,"J021936.25-020606.5",,1237678889598648684,"4345-55569-0653",34.901059,-2.101811,2008.8332,3,24.795,1.78,22.076,0.117,20.386,0.052,19.528,0.036,19.205,0.104,0.42412,,,0
1,+,3,"J021942.87-020404.6",,1237678889598648818,"4345-55569-0693",34.928634,-2.067968,2008.8332,3,22.706,0.591,21.628,0.077,20.682,0.066,19.791,0.044,19.562,0.142,0.60262,,,0
1,+,3,"J021926.35-020524.9",,1237678889598583634,"4345-55569-0651",34.859823,-2.090274,2008.8332,3,22.142,0.495,21.188,0.069,20.394,0.068,19.504,0.045,18.901,0.103,0.72194,-10,-14,0
1,+,3,"J021923.64-020325.2",,1237678889598583577,"4345-55569-0649",34.848514,-2.057015,2008.8332,3,25.292,1.702,21.914,0.111,20.38,0.057,19.485,0.037,19.782,0.187,0.47172,-23,0,0
1,+,3,"J021939.69-020320.1",,1237678889598648746,"4345-55569-0660",34.915412,-2.055606,2008.8332,3,26.807,0.463,21.79,0.092,20.132,0.043,19.313,0.03,18.803,0.074,0.54554,29,-19,0
1,+,3,"J021957.48-020206.0",,1237678889598649025,"4345-55569-0692",34.989525,-2.035026,2008.8332,3,22.323,0.453,22.024,0.118,20.571,0.066,19.543,0.039,19.041,0.097,0.57191,,,0
1,+,3,"J022009.18-020117.5",,1237678889598714193,"4345-55569-0690",35.038254,-2.021547,2008.8332,3,21.273,0.243,21.132,0.075,20.304,0.069,19.496,0.05,19.537,0.212,0.69291,,,0
1,+,3,"J021954.61-015926.3",,1237678889598648444,"4345-55569-0686",34.977551,-1.990664,2008.8332,3,26.22,1.071,20.89,0.058,19.137,0.025,18.486,0.021,18.031,0.054,0.34484,7,-5,0
1,,3,"J022044.55-020315.7",,1237678889598779544,"4345-55569-0736",35.185625,-2.054368,2008.8332,3,22.743,0.832,20.174,0.033,18.365,0.014,17.776,0.012,17.388,0.031,0.3481,-6,2,0
1,+,6,"J022105.99-015600.9",,1237678881036042836,"4345-55569-0766",35.274958,-1.933589,2008.8305,3,22.17,0.26,21.428,0.046,21.281,0.068,21.548,0.12,21.16,0.357,2.19824,,,4
1,+,3,"J022052.28-015625.8",,1237678881036042618,"4345-55569-0727",35.217869,-1.940519,2008.8305,3,25.11,1.735,22.243,0.149,20.489,0.058,19.633,0.04,18.936,0.091,0.47966,,,0
1,+,3,"J022008.82-015820.6",,1237678889598714190,"4345-55569-0691",35.036783,-1.972388,2008.8332,3,22.664,0.756,21.568,0.104,20.553,0.08,19.689,0.054,19.528,0.186,0.63002,-13,-32,0
1,+,3,"J022013.90-015455.3",,1237678881035977077,"4345-55569-0689",35.057924,-1.915371,2008.8305,3,25.722,1.259,22.17,0.138,20.641,0.066,19.624,0.04,19.074,0.104,0.54607,,,4
1,+,3,"J022040.17-015444.5",,1237678881035976764,"4345-55569-0730",35.167375,-1.912385,2008.8305,3,24.178,1.554,21.34,0.061,19.447,0.021,18.781,0.017,18.555,0.055,0.34891,,,0
1,+,3,"J022152.03-020307.0",,1237678889598910607,"4345-55569-0818",35.466793,-2.051968,2008.8333,3,23.102,0.942,20.578,0.038,18.881,0.017,18.264,0.014,17.957,0.04,0.30977,-5,8,0
1,+,6,"J022205.39-020206.9",,1237678889598911021,"4345-55569-0820",35.522481,-2.035269,2008.8333,3,22.17,0.224,20.99,0.03,20.713,0.039,20.862,0.058,20.64,0.206,2.85264,15,-11,0
1,+,3,"J022221.00-015929.4",,1237678889598911223,"4345-55569-0851",35.587527,-1.991504,2008.8333,3,22.775,0.473,22.628,0.142,21.045,0.065,19.98,0.038,19.553,0.111,0.57997,,,0
1,+,3,"J022205.86-015642.1",,1237678889598911033,"4345-55569-0809",35.524455,-1.945045,2008.8333,3,26.372,1.243,21.366,0.113,20.51,0.104,19.621,0.069,19.464,0.245,0.70323,,,0
1,+,3,"J022224.74-015538.5",,1237678881036174054,"4345-55569-0853",35.603091,-1.927377,2008.8305,3,22.597,0.676,21.866,0.131,20.56,0.075,19.37,0.039,18.953,0.11,0.60996,,,0
1,+,3,"J022144.14-015859.7",,1237678889598845112,"4345-55569-0814",35.433919,-1.983256,2008.8333,3,21.9,0.359,20.361,0.034,18.768,0.017,18.176,0.014,17.807,0.038,0.29875,0,-5,0
1,+,3,"J022151.99-015731.8",,1237678889598910525,"4345-55569-0811",35.466627,-1.958851,2008.8333,3,23.022,0.86,22.479,0.187,20.717,0.076,19.488,0.037,18.872,0.086,0.60164,,,0
1,+,6,"J022128.34-015637.8",,1237678881036107993,"4345-55569-0770",35.368122,-1.943849,2008.8305,3,21.053,0.103,20.59,0.024,20.403,0.033,20.496,0.049,20.397,0.184,0.79267,,,0
1,+,6,"J022157.06-015318.5",,1237678881036173363,"4345-55569-0808",35.487764,-1.888495,2008.8305,3,20.1,0.05,19.601,0.013,19.457,0.016,19.513,0.023,19.401,0.074,2.32645,-6,0,0
1,+,3,"J022202.62-015243.5",,1237678881036173651,"4345-55569-0807",35.510923,-1.87877,2008.8305,3,24.618,1.456,22.442,0.137,20.96,0.068,19.964,0.043,19.537,0.119,0.57993,5,-14,0
1,+,3,"J022209.75-015036.3",,1237678881036173488,"4345-55569-0810",35.540649,-1.843426,2008.8305,3,21.761,0.369,20.156,0.032,18.517,0.015,17.932,0.013,17.562,0.036,0.29819,6,-3,0
1,+,3,"J022156.43-014915.7",,1237678881036174192,"4345-55569-0805",35.485124,-1.821051,2008.8305,3,25.902,0.917,24.047,0.568,21.476,0.123,20.339,0.066,19.62,0.145,0.70457,,,0
1,+,3,"J022236.17-015435.7",,1237678881036239655,"4345-55569-0849",35.650711,-1.909943,2008.8305,3,25.012,1.256,23.121,0.225,21.457,0.1,20.105,0.044,19.645,0.119,0.59255,,,0
1,+,3,"J022233.67-015329.6",,1237678881036239174,"4345-55569-0847",35.640309,-1.891555,2008.8305,3,24.825,1.958,22.118,0.16,20.475,0.062,19.607,0.042,19.297,0.135,0.4711,,,0
1,+,3,"J022238.38-014926.8",,1237678881036239245,"4345-55569-0843",35.659937,-1.824123,2008.8305,3,24.872,1.666,22.307,0.14,20.764,0.069,19.792,0.043,19.357,0.119,0.47205,,,0
1,+,3,"J022312.55-014958.1",,1237678881036304693,"4345-55569-0887",35.802307,-1.83282,2008.8305,3,26.352,0.557,21.868,0.08,20.934,0.068,19.943,0.04,19.765,0.142,0.69462,-36,55,0
1,+,3,"J022310.44-014736.0",,1237678881036304669,"4345-55569-0885",35.793509,-1.793354,2008.8305,3,27.367,0.306,22.132,0.137,20.663,0.074,19.878,0.053,19.4,0.144,0.35384,,,0
1,+,3,"J022302.26-014737.7",,1237678881036239548,"4345-55569-0844",35.759431,-1.793814,2008.8305,3,25.364,1.541,21.339,0.066,19.454,0.025,18.757,0.02,18.347,0.055,0.4077,,,0
1,+,3,"J022228.65-015031.5",,1237678881036174323,"4345-55569-0841",35.619379,-1.842093,2008.8305,3,23.038,0.852,22.596,0.202,21.093,0.101,19.774,0.047,19.164,0.109,0.60082,,,0
1,+,3,"J022225.83-014900.6",,1237678881036174083,"4345-55569-0845",35.607626,-1.816847,2008.8305,3,26.622,0.608,21.385,0.073,20.109,0.044,19.229,0.031,18.519,0.064,1.3E-4,-12,5,0
1,,3,"J022209.17-014839.8",,1237678881036173768,"4345-55569-0812",35.538246,-1.811074,2008.8305,3,23.587,2.444,20.526,0.061,18.541,0.02,17.867,0.017,17.442,0.046,0.42986,-4,-15,0
1,+,3,"J022216.00-014714.7",,1237678881036173495,"4345-55569-0803",35.566687,-1.787417,2008.8305,3,24.976,2.077,20.942,0.055,19.12,0.021,18.492,0.018,17.979,0.044,0.37961,-6,5,0
1,+,3,"J022231.78-014507.1",,1237678881036239143,"4345-55569-0839",35.632422,-1.751974,2008.8305,3,23.495,1.411,20.696,0.046,18.992,0.02,18.373,0.017,17.878,0.043,0.383,-1,-1,0
1,+,3,"J022242.33-014608.3",,1237678881036238931,"4345-55569-0842",35.676399,-1.768982,2008.8305,3,21.248,0.225,18.657,0.01,17.404,0.007,16.857,0.006,16.471,0.015,0.14809,2,-2,0
1,+,3,"J022238.19-014429.8",,1237678881036239242,"4345-55569-0840",35.659141,-1.741615,2008.8305,3,24.915,1.841,20.778,0.042,19.029,0.018,18.382,0.015,17.988,0.041,0.38148,-5,7,0
1,+,6,"J022240.36-014309.9",,1237678890135847015,"4345-55569-0838",35.668191,-1.719428,2008.8333,3,21.141,0.092,20.528,0.024,20.478,0.033,20.063,0.035,20.122,0.114,0.61214,,,0
1,+,3,"J022228.97-014340.0",,1237678890135847281,"4345-55569-0837",35.620728,-1.727781,2008.8333,3,25.561,1.462,22.043,0.157,19.894,0.042,18.699,0.024,18.173,0.048,0.60721,,,0
1,+,3,"J022122.87-015505.3",,1237678881036108080,"4345-55569-0765",35.345304,-1.918158,2008.8305,3,23.729,1.341,21.814,0.092,20.183,0.043,19.329,0.029,18.917,0.083,0.47624,7,2,0
1,+,6,"J022124.62-015309.8",,1237678881036107989,"4345-55569-0768",35.352603,-1.886057,2008.8305,3,21.577,0.158,20.921,0.031,20.704,0.043,20.721,0.061,20.529,0.204,2.4E-4,,,0
1,+,3,"J022118.23-014816.8",,1237678881036042996,"4345-55569-0764",35.325978,-1.804667,2008.8305,3,22.941,0.972,20.936,0.056,19.112,0.022,18.479,0.019,18.038,0.05,0.37948,-3,3,0
1,+,3,"J022147.45-014701.4",,1237678881036107965,"4345-55569-0804",35.447735,-1.783729,2008.8305,3,24.418,2.177,19.91,0.024,18.322,0.012,17.755,0.01,17.459,0.03,0.2551,38,-79,0
1,+,6,"J022159.71-014512.0",,1237678881036173383,"4345-55569-0802",35.498804,-1.753334,2008.8305,3,20.652,0.074,20.06,0.017,19.779,0.021,19.766,0.028,19.653,0.092,2.37185,21,-5,0
1,+,3,"J021918.92-020244.9",,1237678889598583505,"4345-55569-0654",34.828846,-2.045821,2008.8332,3,26.461,1.137,20.69,0.059,19.02,0.027,18.226,0.02,17.771,0.05,0.46849,-23,12,0
1,,3,"J023724.29-044259.9",,1237679253599879279,"4386-55540-0068",39.35121,-4.716651,2008.9753,3,21.57,0.367,18.626,0.013,17.329,0.007,16.844,0.007,16.546,0.016,0.20224,0,1,0
1,+,3,"J023728.90-044226.8",,1237679253599879664,"4386-55540-0064",39.370454,-4.707463,2008.9753,3,22.995,0.732,21.437,0.071,19.534,0.022,18.867,0.018,18.51,0.045,0.36556,-10,1,0
1,+,3,"J023729.50-044039.4",,1237679253599879679,"4386-55540-0065",39.372928,-4.677611,2008.9753,3,23.769,2.228,21.647,0.145,20.153,0.062,19.209,0.04,18.643,0.088,0.39673,,,0
1,+,3,"J023711.30-044127.4",,1237679253599813826,"4386-55540-0102",39.297114,-4.690953,2008.9753,3,21.44,0.293,19.979,0.031,18.472,0.014,17.813,0.012,17.398,0.028,0.30682,4,-8,0
1,+,3,"J023718.12-044010.0",,1237679253599879568,"4386-55540-0066",39.325502,-4.669455,2008.9753,3,22.362,0.459,21.124,0.058,19.378,0.021,18.716,0.017,18.348,0.043,0.36419,-14,-4,0
1,+,3,"J023709.72-043500.7",,1237679253599814365,"4386-55540-0067",39.290511,-4.58355,2008.9753,3,22.836,0.652,21.863,0.1,20.37,0.043,19.543,0.031,19.17,0.081,0.50305,,,0
1,+,3,"J023732.55-043334.4",,1237679253599879391,"4386-55540-0070",39.385642,-4.559573,2008.9753,3,22.344,0.718,19.951,0.034,18.124,0.012,17.504,0.01,17.139,0.024,0.36275,8,14,0
1,+,3,"J023645.46-043358.1",,1237679253599814073,"4386-55540-0105",39.189427,-4.566152,2008.9753,3,23.111,0.94,21.402,0.077,20.622,0.059,19.772,0.042,19.272,0.103,0.53802,,,0
1,+,3,"J023651.41-043358.4",,1237679253599814147,"4386-55540-0107",39.214209,-4.566245,2008.9753,3,25.735,1.184,21.598,0.085,20.438,0.049,19.642,0.036,19.148,0.087,0.52065,,,0
1,+,3,"J023639.81-043502.1",,1237679253599813989,"4386-55540-0111",39.165912,-4.583938,2008.9753,3,22.452,0.742,22.096,0.195,20.146,0.054,19.284,0.039,19.158,0.129,0.51267,,,0
1,+,6,"J023710.11-043241.5",,1237679322863173772,"4386-55540-0076",39.292159,-4.544866,2008.9973,3,18.803,0.023,18.412,0.007,18.379,0.008,18.282,0.009,17.977,0.02,2.2223,-2,3,0
1,+,6,"J023719.07-042759.9",,1237679322863239351,"4386-55540-0078",39.329459,-4.466641,2008.9973,3,19.595,0.037,18.679,0.008,18.385,0.008,18.263,0.009,18.227,0.024,6.4E-4,10,-6,0
1,+,3,"J023653.61-042850.7",,1237679322863173883,"4386-55540-0110",39.223375,-4.480762,2008.9973,3,23.426,1.555,20.127,0.035,18.445,0.014,17.859,0.011,17.465,0.028,0.29313,7,-5,0
1,+,3,"J023708.20-042739.8",,1237679322863173898,"4386-55540-0116",39.284202,-4.461077,2008.9973,3,22.259,0.607,19.724,0.026,18.243,0.012,17.7,0.01,17.285,0.024,0.25085,5,-4,0
1,+,3,"J023632.12-042741.1",,1237679322863108325,"4386-55540-0108",39.133859,-4.461441,2008.9973,3,19.933,0.134,17.789,0.009,16.489,0.005,15.992,0.005,15.642,0.011,0.18031,1,-1,0
1,+,6,"J023652.36-042607.4",,1237679322863173937,"4386-55540-0112",39.218199,-4.435414,2008.9973,3,20.669,0.075,20.278,0.021,19.971,0.024,19.933,0.026,19.928,0.089,6.0E-5,23,-25,0
1,+,6,"J023706.58-042353.4",,1237679322863173961,"4386-55540-0118",39.277421,-4.39818,2008.9973,3,21.151,0.111,20.762,0.03,20.716,0.043,20.56,0.041,20.141,0.108,2.29325,1,7,0
1,+,3,"J023732.00-042604.6",,1237679322863239777,"4386-55540-0069",39.383342,-4.434631,2008.9973,3,22.795,0.54,22.26,0.123,20.77,0.054,19.888,0.031,19.404,0.079,0.50227,,,0
1,+,3,"J023738.23-042510.7",,1237679322863239845,"4386-55540-0071",39.409319,-4.419639,2008.9973,3,21.939,0.496,22.278,0.237,20.215,0.061,19.289,0.036,18.986,0.111,0.5077,,,0
1,+,3,"J023735.58-042401.5",,1237679322863239820,"4386-55540-0073",39.398281,-4.400417,2008.9973,3,24.982,1.934,22.289,0.171,20.577,0.062,19.792,0.04,19.36,0.108,0.44741,,,0
1,+,3,"J023741.50-042239.0",,1237679322863239898,"4386-55540-0075",39.422934,-4.377524,2008.9973,3,26.259,1.187,21.866,0.158,19.979,0.049,19.096,0.03,18.594,0.076,0.50675,,,0
1,+,3,"J023710.71-042055.3",,1237679322863239533,"4386-55540-0117",39.294626,-4.348702,2008.9973,3,22.71,0.617,22.13,0.134,20.552,0.056,19.76,0.035,19.438,0.099,0.47621,,,0
1,+,6,"J023712.90-041858.4",,1237679254136750457,"4386-55540-0080",39.303772,-4.316228,2008.9753,3,22.707,0.351,22.004,0.074,21.904,0.095,21.96,0.146,21.191,0.293,1.05171,,,4
1,+,3,"J023715.39-041740.2",,1237679254136750936,"4386-55540-0079",39.314163,-4.294514,2008.9753,3,22.83,0.758,23.474,0.501,21.472,0.139,19.995,0.056,19.065,0.098,0.85236,,,0
1,+,3,"J023730.93-041905.4",,1237679254136751002,"4386-55540-0077",39.378912,-4.318172,2008.9753,3,26.963,0.674,22.653,0.364,20.111,0.061,19.135,0.039,18.846,0.119,0.57982,,,0
1,+,3,"J023727.38-041444.5",,1237679254136750644,"4386-55540-0925",39.364108,-4.245717,2008.9753,3,24.776,1.619,21.897,0.104,20.254,0.039,19.386,0.027,18.903,0.068,0.50547,,,0
1,+,3,"J023724.07-041336.3",,1237679254136750597,"4386-55540-0940",39.350321,-4.226769,2008.9753,3,24.603,1.879,20.912,0.051,19.113,0.018,18.471,0.015,18.009,0.036,0.36514,,,0
1,+,6,"J023610.21-042453.2",,1237679322863108295,"4386-55540-0152",39.042571,-4.414798,2008.9973,3,21.626,0.16,19.946,0.017,19.718,0.02,19.699,0.025,19.383,0.059,3.17606,,,0
1,+,3,"J023612.49-042316.0",,1237679322863108622,"4386-55540-0153",39.052053,-4.387802,2008.9973,3,22.558,0.486,21.23,0.054,20.14,0.036,19.38,0.026,18.801,0.053,0.25158,1,3,0
1,+,3,"J023603.26-042336.9",,1237679322863108289,"4386-55540-0151",39.013604,-4.393609,2008.9973,3,22.987,0.662,21.91,0.091,20.091,0.033,19.294,0.024,18.945,0.057,0.44766,,,0
1,+,3,"J023631.24-042131.5",,1237679322863108859,"4386-55540-0115",39.130172,-4.358765,2008.9973,3,24.026,1.261,22.25,0.119,20.521,0.045,19.692,0.029,19.235,0.069,0.46978,,,0
1,+,3,"J023610.53-042045.7",,1237679254136619573,"4386-55540-0155",39.043898,-4.346037,2008.9753,3,26.853,0.476,21.671,0.098,19.815,0.03,18.994,0.023,18.445,0.055,0.44801,-4,1,0
1,+,6,"J023601.02-042048.5",,1237679254136619403,"4386-55540-0154",39.00428,-4.346821,2008.9753,3,22.049,0.214,21.073,0.035,20.846,0.037,20.956,0.061,20.479,0.165,2.49331,-5,6,0
1,+,3,"J023527.66-042040.0",,1237679254136553814,"4386-55540-0158",38.865279,-4.344456,2008.9753,3,26.795,0.617,21.539,0.107,19.617,0.031,18.821,0.023,18.36,0.062,0.44924,-1,-6,0
1,+,3,"J023603.46-041801.0",,1237679254136619504,"4386-55540-0157",39.014442,-4.300289,2008.9753,3,23.139,0.897,21.962,0.121,20.242,0.043,19.446,0.033,18.944,0.082,0.44579,,,0
1,+,3,"J023623.60-041554.5",,1237679254136619735,"4386-55540-0120",39.098335,-4.265165,2008.9753,3,22.515,1.069,20.55,0.068,18.775,0.024,17.992,0.018,17.593,0.049,0.44856,13,14,0
1,+,3,"J023549.91-041440.6",,1237679254136554083,"4386-55540-0159",38.957968,-4.244636,2008.9753,3,22.6,0.531,22.43,0.172,21.004,0.076,19.927,0.044,19.468,0.117,0.62884,,,0
1,,3,"J023557.00-041318.3",,1237679254136554193,"4386-55540-0859",38.987521,-4.221751,2008.9753,3,24.597,1.214,23.084,0.213,21.533,0.078,20.287,0.041,19.766,0.101,0.6311,,,0
1,+,3,"J023646.48-041823.1",,1237679254136685042,"4386-55540-0119",39.193705,-4.306441,2008.9753,3,23.267,1.137,21.761,0.116,20.049,0.04,19.21,0.029,18.772,0.08,0.4764,,,0
1,+,6,"J023659.71-041525.8",,1237679254136684871,"4386-55540-0900",39.248792,-4.257185,2008.9753,3,21.431,0.133,20.674,0.027,20.503,0.031,20.507,0.043,20.449,0.166,2.6567,,,0
1,+,3,"J023716.16-041056.6",,1237679254136750517,"4386-55540-0926",39.317357,-4.182396,2008.9753,3,25.103,2.154,21.6,0.112,19.631,0.032,18.861,0.024,18.339,0.059,0.44502,10,0,0
1,+,3,"J023656.47-040917.1",,1237679254136685189,"4386-55540-0898",39.235293,-4.154774,2008.9753,3,23.303,1.242,21.062,0.067,19.394,0.026,18.655,0.02,18.295,0.055,0.37888,6,4,0
1,+,3,"J023711.10-041014.9",,1237679254136750454,"4386-55540-0929",39.296259,-4.170826,2008.9753,3,26.515,0.722,21.495,0.093,19.856,0.036,19.049,0.026,18.6,0.068,0.44219,,,0
1,+,3,"J023704.00-040931.2",,1237679254136685271,"4386-55540-0899",39.266691,-4.158678,2008.9753,3,26.259,0.602,22.725,0.181,21.177,0.076,20.103,0.043,19.618,0.111,0.6503,,,0
1,+,6,"J023633.57-041228.8",,1237679254136619191,"4386-55540-0894",39.13989,-4.208023,2008.9753,3,19.117,0.026,18.644,0.008,18.49,0.008,18.468,0.01,18.352,0.028,2.19528,0,0,0
1,,3,"J023644.70-041106.0",,1237679254136685393,"4386-55540-0895",39.186271,-4.185005,2008.9753,3,23.456,1.573,22.306,0.222,20.461,0.07,19.153,0.033,18.558,0.078,0.62567,,,0
1,+,3,"J023622.90-041133.0",,1237679254136619376,"4386-55540-0896",39.095445,-4.192518,2008.9753,3,22.321,0.542,20.351,0.036,18.68,0.014,18.116,0.013,17.77,0.035,0.32644,-7,4,0
1,+,6,"J023639.17-040710.3",,1237679323400044883,"4386-55540-0890",39.163235,-4.119527,2008.9973,3,21.457,0.146,20.805,0.031,20.779,0.046,20.532,0.042,20.163,0.117,2.1832,,,0
1,+,3,"J023513.78-041547.2",,1237679254136488528,"4386-55540-0237",38.807424,-4.263137,2008.9753,3,23.514,1.106,22.328,0.162,20.818,0.066,19.645,0.034,19.3,0.104,0.619,,,0
1,+,6,"J023551.38-041339.4",,1237679254136553732,"4386-55540-0160",38.964089,-4.227619,2008.9753,3,21.626,0.152,20.884,0.031,20.821,0.037,20.545,0.042,20.094,0.112,0.72539,6,2,0
1,+,3,"J023558.54-041010.5",,1237679254136619477,"4386-55540-0855",38.993946,-4.169597,2008.9753,3,19.999,0.179,20.126,0.075,19.403,0.066,18.727,0.054,18.458,0.171,0.63952,,,0
1,+,6,"J023512.57-040732.2",,1237679323399848616,"4386-55540-0820",38.802381,-4.125635,2008.9972,3,26.324,0.505,22.027,0.073,21.855,0.1,21.859,0.149,21.242,0.272,4.44137,,,4
1,+,3,"J023516.23-040548.2",,1237679323399848681,"4386-55540-0849",38.817646,-4.096729,2008.9972,3,24.587,2.543,21.828,0.122,20.12,0.045,18.993,0.025,18.644,0.068,0.60408,-14,19,0
1,+,6,"J023617.45-040813.5",,1237679323399979545,"4386-55540-0856",39.072715,-4.137084,2008.9973,3,22.31,0.278,21.81,0.058,21.754,0.104,21.876,0.154,21.543,0.344,1.80227,,,4
1,+,6,"J023558.17-040558.1",,1237679323399979290,"4386-55540-0858",38.992385,-4.099492,2008.9973,3,21.738,0.184,21.032,0.033,20.833,0.047,20.933,0.07,20.776,0.2,2.32271,,,0
1,+,6,"J023619.94-040121.0",,1237679323399979301,"4386-55540-0889",39.083098,-4.022507,2008.9973,3,21.038,0.101,20.613,0.025,20.507,0.036,20.418,0.042,20.191,0.119,0.80775,,,0
1,+,3,"J023551.58-040407.9",,1237679323399914219,"4386-55540-0851",38.964928,-4.068869,2008.9972,3,21.902,0.484,20.741,0.057,19.358,0.03,18.597,0.022,18.172,0.056,0.40607,-4,6,0
1,+,3,"J023540.63-040158.1",,1237679323399913736,"4386-55540-0853",38.919307,-4.032816,2008.9972,3,23.561,1.638,20.358,0.036,18.626,0.014,17.957,0.012,17.524,0.028,0.35843,1,5,0
1,+,3,"J023614.42-035832.6",,1237679323399979736,"4386-55540-0841",39.060102,-3.97574,2008.9973,3,24.85,1.6,22.94,0.231,21.766,0.15,20.433,0.064,20.449,0.235,0.66324,,,0
1,+,6,"J023610.19-035547.0",,1237679254673490091,"4386-55540-0850",39.042466,-3.929736,2008.9753,3,21.471,0.141,19.663,0.013,19.397,0.014,19.293,0.017,19.259,0.062,3.00422,6,-1,0
1,,3,"J023722.52-040517.2",,1237679323400110302,"4386-55540-0930",39.343852,-4.088121,2008.9973,3,20.381,0.144,18.478,0.011,17.314,0.007,16.839,0.006,16.458,0.015,0.17869,6,2,0
