OzDES,RAJ2000,DEJ2000,z,Flag,types
"OzDES_010597",54.446083,-26.410222,0.11558,4,"BrightGalaxy"
"OzDES_010598",54.421583,-26.397056,0.9727,3,"LRG"
"OzDES_010583",54.492958,-26.429667,0.75189,3,"ELG"
"OzDES_010602",54.478333,-26.390167,0.24395,4,"BrightGalaxy"
"OzDES_010604",54.487375,-26.369833,0.24538,4,"LRG"
"OzDES_001983",54.575583,-26.361333,1.14624,3,"AGN_reverberation"
"OzDES_010610",54.51325,-26.368389,0.2448,4,"BrightGalaxy"
"OzDES_010605",54.526917,-26.368556,0.24402,4,"AGN_reverberation"
"OzDES_010614",54.449917,-26.349056,-6.0E-5,6,"AGN_reverberation"
"OzDES_010613",54.444208,-26.326028,0.14464,3,"BrightGalaxy"
"OzDES_010528",54.864375,-26.575278,0.64223,3,"LRG"
"OzDES_010447",54.8755,-26.577056,0.63996,4,"LRG"
"OzDES_010538",54.816,-26.536528,0.82713,3,"ELG"
"OzDES_010549",54.821667,-26.514028,-5.0E-5,6,"BrightGalaxy"
"OzDES_010547",54.768375,-26.533583,0.11222,4,"BrightGalaxy"
"OzDES_010560",54.854958,-26.489861,1.12353,4,"AGN_monitoring"
"OzDES_010458",54.934042,-26.475194,2.4228,4,"AGN_monitoring"
"OzDES_010460",54.889292,-26.454806,0.89744,3,"LRG"
"OzDES_010461",54.9015,-26.432639,0.1312,4,"BrightGalaxy"
"OzDES_010462",54.906083,-26.411,0.18413,4,"BrightGalaxy"
"OzDES_010557",54.741208,-26.501444,0.6768,3,"LRG"
"OzDES_010556",54.756792,-26.504944,0.62105,4,"LRG"
"OzDES_010562",54.739792,-26.475194,0.71059,4,"LRG"
"OzDES_010578",54.766542,-26.463444,0.10318,4,"BrightGalaxy"
"OzDES_010575",54.800708,-26.454833,0.06637,4,"BrightGalaxy"
"OzDES_010584",54.786,-26.442667,0.06761,4,"BrightGalaxy"
"OzDES_000285",54.781083,-26.436889,0.67457,3,"Photo-z"
"OzDES_010582",54.740792,-26.431444,0.33183,4,"AGN_reverberation"
"OzDES_010569",54.691875,-26.455278,0.67698,3,"LRG"
"OzDES_010585",54.684792,-26.441472,0.16788,4,"BrightGalaxy"
"OzDES_010591",54.720167,-26.4155,0.38426,4,"LRG"
"OzDES_000284",54.764958,-26.409083,0.14288,4,"Photo-z"
"OzDES_010596",54.771708,-26.400417,0.70949,4,"LRG"
"OzDES_010595",54.762583,-26.401889,0.7121,3,"RedMaGiC"
"OzDES_010587",54.840583,-26.430056,0.1312,4,"BrightGalaxy"
"OzDES_010464",54.886167,-26.375528,0.1688,4,"BrightGalaxy"
"OzDES_010467",54.87625,-26.356944,0.53263,3,"RedMaGiC"
"OzDES_010612",54.79975,-26.335111,1.16393,4,"AGN_monitoring"
"OzDES_010619",54.861375,-26.3225,0.24622,4,"BrightGalaxy"
"OzDES_010615",54.826,-26.323667,0.33062,4,"RedMaGiC"
"OzDES_010463",54.990042,-26.388583,0.78576,4,"AGN_monitoring"
"OzDES_010465",54.953792,-26.380139,0.10941,4,"ELG"
"OzDES_010466",54.937292,-26.329194,9.0E-5,6,"BrightGalaxy"
"OzDES_000286",54.870875,-26.300278,0.24681,3,"Photo-z"
"OzDES_010626",54.865333,-26.281806,0.04147,3,"BrightGalaxy"
"OzDES_010586",54.669667,-26.430111,0.33251,3,"BrightGalaxy"
"OzDES_010592",54.689625,-26.413444,0.33227,4,"LRG"
"OzDES_010593",54.693542,-26.414139,0.33096,3,"BrightGalaxy"
"OzDES_010627",54.716917,-26.336944,0.00492,4,"BrightGalaxy"
"OzDES_010607",54.606167,-26.356361,2.01813,4,"AGN_monitoring"
"OzDES_000283",54.661833,-26.32125,0.24255,3,"Photo-z"
"OzDES_010625",54.73925,-26.333306,0.11696,3,"BrightGalaxy"
"OzDES_010635",54.69,-26.262944,1.9E-4,4,"AGN_reverberation"
"OzDES_000272",54.721708,-26.248556,1.17002,4,"AGN_monitoring,Photo-z"
"OzDES_010644",54.757083,-26.212278,5.0E-5,6,"BrightGalaxy"
"OzDES_010616",54.609708,-26.319139,0.71067,3,"ELG"
"OzDES_010623",54.650958,-26.289278,0.47063,4,"ClusterGalaxy"
"OzDES_010632",54.55975,-26.258583,0.1161,4,"BrightGalaxy"
"OzDES_010622",54.5035,-26.287028,0.55234,4,"LRG"
"OzDES_010637",54.553458,-26.255722,0.11606,4,"BrightGalaxy"
"OzDES_010639",54.57675,-26.245222,0.30139,4,"RedMaGiC"
"OzDES_010647",54.594333,-26.193917,-1.4E-4,4,"AGN_reverberation"
"OzDES_010638",54.831292,-26.241111,5.1E-4,6,"BrightGalaxy"
"OzDES_010646",54.789667,-26.186972,2.71266,4,"AGN_monitoring"
"OzDES_007659",53.449708,-27.244111,0.14999,4,"AGN_monitoring"
"OzDES_007681",53.503583,-27.1785,3.6E-4,4,"AGN_reverberation"
"OzDES_002361",53.478042,-27.196472,0.00114,6,"FStar"
"OzDES_000412",53.48375,-27.156722,0.60668,3,"Photo-z"
"OzDES_007679",53.410958,-27.171944,1.0568,3,"ELG"
"OzDES_000411",53.449833,-27.169333,0.43343,3,"Photo-z"
"OzDES_007682",53.471958,-27.162194,0.00143,3,"ELG"
"OzDES_007685",53.457375,-27.154639,0.60649,3,"RedMaGiC"
"OzDES_002360",53.453042,-27.146056,6.3E-4,6,"FStar"
"OzDES_007688",53.454125,-27.140833,0.15009,4,"BrightGalaxy"
"OzDES_007696",53.455917,-27.133972,0.15018,4,"BrightGalaxy"
"OzDES_007700",53.427458,-27.137,0.06719,4,"BrightGalaxy"
"OzDES_007701",53.542542,-27.113667,0.47269,4,"ELG"
"OzDES_007695",53.46,-27.129333,0.60362,4,"ClusterGalaxy"
"OzDES_007677",53.35,-27.182194,0.90366,3,"ELG"
"OzDES_007686",53.362583,-27.15075,0.86151,4,"ClusterGalaxy"
"OzDES_007699",53.384458,-27.115583,0.98102,3,"ELG"
"OzDES_009757",53.274625,-27.109833,1.7E-4,6,"BrightGalaxy"
"OzDES_009761",53.34225,-27.087278,-1.0E-5,6,"BrightGalaxy"
"OzDES_007713",53.371,-27.086306,0.15614,4,"AGN_reverberation"
"OzDES_007720",53.47975,-27.050417,0.60422,3,"RedMaGiC"
"OzDES_007731",53.518875,-27.032167,0.85184,3,"ELG"
"OzDES_007740",53.378458,-27.000778,0.80405,3,"ELG"
"OzDES_007711",53.649833,-27.075389,0.92234,3,"ELG"
"OzDES_007719",53.676375,-27.050861,0.67539,3,"LRG"
"OzDES_007722",53.658083,-27.047528,0.67679,3,"LRG"
"OzDES_007732",53.632042,-27.030778,0.85016,3,"ELG"
"OzDES_007736",53.647583,-27.018,0.57557,3,"RedMaGiC"
"OzDES_007737",53.599042,-27.02125,0.06739,4,"BrightGalaxy"
"OzDES_000380",53.552708,-27.018139,0.63642,4,"Photo-z"
"OzDES_007739",53.709667,-27.010833,0.1301,4,"BrightGalaxy"
"OzDES_007747",53.705208,-26.990528,0.17215,4,"BrightGalaxy"
"OzDES_007744",53.669417,-26.988694,0.60978,3,"LRG"
"OzDES_007754",53.713083,-26.960306,0.52518,3,"LRG"
"OzDES_007748",53.74375,-26.979889,0.09746,4,"BrightGalaxy"
"OzDES_007751",53.759542,-26.967528,0.82714,4,"ELG"
"OzDES_007756",53.74575,-26.957833,0.21388,4,"BrightGalaxy"
"OzDES_007761",53.73775,-26.942722,5.0E-5,4,"AGN_reverberation"
"OzDES_007750",53.64175,-26.968528,0.0,4,"AGN_reverberation"
"OzDES_007765",53.683667,-26.934944,0.7699,3,"ELG"
"OzDES_007775",53.684375,-26.908944,0.91754,3,"LRG"
"OzDES_007781",53.703667,-26.884083,0.21237,3,"BrightGalaxy"
"OzDES_007767",53.564042,-26.926556,1.92193,4,"AGN_monitoring"
"OzDES_000379",53.478083,-26.959389,0.25218,4,"Photo-z"
"OzDES_007773",53.555083,-26.912111,0.11835,4,"ELG"
"OzDES_007778",53.624208,-26.919806,5.5E-4,4,"AGN_reverberation"
"OzDES_007776",53.624208,-26.918167,-6.0E-5,6,"AGN_reverberation"
"OzDES_000347",53.626083,-26.889667,0.33609,4,"Photo-z"
