Num,Name,RAJ2000,DEJ2000,z,f_z,imag,UmagC,e_UmagC,BmagC,e_BmagC,VmagC,e_VmagC,RmagC,e_RmagC,ImagC,e_ImagC
33728,"VVDS-J033251.23-274213.7",53.2134873,-27.703832,1.039,3,23.1755,24.7241,0.0683,24.3165,0.0374,24.262,0.0889,23.9596,0.0623,23.1755,0.0606
33883,"VVDS-J033251.22-274209.7",53.2134335,-27.7027206,0.5403,2,23.7466,26.3664,0.1743,25.6075,0.082,25.5692,0.1834,24.3814,0.0797,23.7466,0.1079
78468,"VVDS-J033248.72-274209.4",53.2030331,-27.7026247,1.0453,2,23.4872,27.0095,,26.329,0.1632,25.9514,,24.6394,0.1164,23.4872,0.0656
34031,"VVDS-J033248.96-274203.4",53.2040009,-27.700951,1.0755,2,22.5652,25.0541,0.0777,24.3972,0.0398,23.9383,0.0719,23.525,0.0448,22.5652,0.0438
34032,"VVDS-J033247.94-274202.0",53.1997739,-27.7005779,0.732,3,22.6206,24.5455,0.0478,23.7504,0.026,23.4638,0.0557,22.9297,0.0343,22.6206,0.0412
78831,"VVDS-J033247.84-274151.3",53.1993446,-27.6975951,0.5281,2,23.4146,27.0095,,26.4042,0.1684,25.0578,0.1358,24.1378,0.0661,23.4146,0.0965
34411,"VVDS-J033250.34-274144.6",53.2097879,-27.6957301,1.414,9,21.7495,24.2009,0.0454,23.5292,0.0238,23.2046,0.0425,22.6865,0.0257,21.7495,0.0219
33369,"VVDS-J033244.63-274226.7",53.1859748,-27.7074424,0.338,2,22.7743,24.9945,0.0804,24.1437,0.0342,23.3377,0.0468,22.9702,0.0296,22.7743,0.0415
33857,"VVDS-J033245.89-274207.5",53.1912345,-27.7020999,0.9731,3,22.2866,24.208,0.0468,23.478,0.0214,23.3244,0.047,23.1222,0.0332,22.2866,0.0344
34014,"VVDS-J033244.65-274202.8",53.1860519,-27.7007943,0.7086,4,21.2517,25.5618,0.1184,24.1638,0.04,23.361,0.0491,22.2903,0.0199,21.2517,0.0152
78752,"VVDS-J033243.52-274153.6",53.1813575,-27.6982321,0.7721,1,23.1673,27.0095,,26.1246,0.1281,25.5009,0.2076,24.1644,0.0659,23.1673,0.0541
34364,"VVDS-J033242.41-274153.4",53.1767269,-27.698177,0.6758,3,21.8729,26.8606,0.2683,25.2694,0.0772,24.0406,0.0774,22.9242,0.0305,21.8729,0.0238
34206,"VVDS-J033243.08-274158.0",53.1795132,-27.6994562,0.7325,2,22.9786,26.0368,0.1313,24.8639,0.0538,24.5866,0.1034,23.5557,0.0482,22.9786,0.0526
79267,"VVDS-J033244.42-274129.7",53.1851113,-27.6915855,0.9581,1,23.6681,27.0095,,25.9151,0.128,25.7202,0.2404,24.9434,0.1083,23.6681,0.0867
78947,"VVDS-J033246.52-274143.6",53.1938512,-27.6954624,9.9999,0,23.8106,27.0095,,25.7945,0.1,25.8935,0.2015,25.2442,0.1073,23.8106,0.0913
79171,"VVDS-J033247.90-274133.7",53.1995929,-27.6926957,0.7298,3,22.8703,27.0095,,26.1735,0.1381,25.4798,0.1508,23.8466,0.0522,22.8703,0.0404
35850,"VVDS-J033246.65-274052.6",53.1943988,-27.6812903,9.9999,0,23.8564,25.4423,0.1107,24.6281,0.0496,24.8045,0.1122,23.9584,0.071,23.8564,0.1255
34558,"VVDS-J033253.42-274140.3",53.2225992,-27.6945481,1.2227,3,23.7642,24.8511,0.0738,24.1703,0.0371,24.0844,0.0798,24.0651,0.0734,23.7642,0.0982
34744,"VVDS-J033253.70-274134.2",53.2237693,-27.6928424,0.2121,3,23.3017,24.5964,0.0512,23.4985,0.0198,23.1187,0.0357,22.9984,0.0287,23.3017,0.063
35009,"VVDS-J033253.94-274110.0",53.2247527,-27.686122,0.1439,4,18.4677,22.1609,0.012,20.3737,0.0027,19.6128,0.0037,19.0207,0.0021,18.4677,0.0024
34786,"VVDS-J033250.52-274125.5",53.2105234,-27.6904418,0.1449,4,18.7315,22.3162,0.0114,20.4729,0.0027,19.6456,0.0034,19.1482,0.0022,18.7315,0.0027
35503,"VVDS-J033253.29-274100.5",53.2220445,-27.683483,0.4244,4,21.6463,23.3369,0.0216,22.6568,0.0113,22.2071,0.0201,21.7704,0.0128,21.6463,0.0217
36654,"VVDS-J033254.97-274018.7",53.2290679,-27.671865,0.5499,3,22.0605,24.2544,0.0461,23.4319,0.02,23.0838,0.039,22.2614,0.0191,22.0605,0.0266
36609,"VVDS-J033254.48-274019.4",53.2270062,-27.6720774,1.2439,9,23.0083,24.3357,0.0498,23.6886,0.0256,23.4337,0.0586,23.4405,0.0462,23.0083,0.0668
35594,"VVDS-J033249.18-274059.0",53.2049453,-27.6830609,0.9649,2,22.8631,24.6323,0.0523,24.0093,0.0304,23.8697,0.0622,23.4263,0.0414,22.8631,0.0419
35659,"VVDS-J033249.21-274050.5",53.2050706,-27.6807196,0.5463,1,21.5187,23.9973,0.0424,23.2093,0.0215,23.0872,0.0421,22.4036,0.0266,21.5187,0.0235
36299,"VVDS-J033249.98-274034.2",53.2082738,-27.6761905,0.9712,2,22.3983,25.0795,0.0737,24.3655,0.0394,23.8552,0.0651,23.2502,0.0399,22.3983,0.0406
36257,"VVDS-J033252.23-274034.5",53.2176466,-27.6762506,1.1614,9,23.1889,24.9013,0.0734,24.1537,0.0359,24.013,0.0829,23.7988,0.0628,23.1889,0.0647
36851,"VVDS-J033250.58-274014.0",53.210787,-27.670559,1.2257,9,23.8943,25.4871,0.087,24.7712,0.0497,24.8654,0.1013,24.3691,0.0766,23.8943,0.0927
37130,"VVDS-J033251.46-274001.1",53.214452,-27.6669769,1.078,2,23.9141,24.8895,0.0632,24.5126,0.0393,24.654,0.102,24.7273,0.0927,23.9141,0.122
34684,"VVDS-J033302.34-274139.3",53.2597886,-27.6942705,0.5363,4,19.7094,24.6851,0.0655,22.7986,0.0156,21.8488,0.0208,20.4926,0.0071,19.7094,0.0062
34664,"VVDS-J033301.61-274139.5",53.2567177,-27.6943231,1.0886,2,23.5605,25.555,0.1067,24.7638,0.0491,24.6693,0.1272,24.3853,0.094,23.5605,0.0851
34990,"VVDS-J033303.76-274101.0",53.2656708,-27.683628,9.9999,20,18.7437,21.7219,0.0137,20.5341,0.0048,19.6806,0.0065,19.1828,0.0038,18.7437,0.0042
104123,"VVDS-J033305.57-274054.0",53.2732175,-27.6816669,1.1114,1,22.1546,27.0095,,27.3138,,25.9514,,23.7201,0.0735,22.1546,0.0474
35461,"VVDS-J033304.28-274059.4",53.2678334,-27.6831816,0.6033,2,21.9353,23.7426,0.05,23.3776,0.0286,22.6011,0.0662,22.2673,0.0397,21.9353,0.0525
35336,"VVDS-J033259.95-274110.0",53.2497933,-27.6861142,0.3824,4,21.8941,24.209,0.0388,23.3005,0.0154,22.4437,0.0232,21.984,0.0141,21.8941,0.0215
104220,"VVDS-J033259.36-274032.3",53.2473574,-27.6756612,1.3809,2,23.0611,27.0095,,27.3138,,25.9514,,24.688,0.0969,23.0611,0.056
36730,"VVDS-J033303.10-274015.3",53.2629415,-27.6709192,1.0856,2,23.6747,24.2692,0.0424,23.7745,0.0267,23.6299,0.0653,23.7317,0.0528,23.6747,0.0842
36741,"VVDS-J033303.60-274015.6",53.2650307,-27.6710148,9.9999,20,23.0516,24.9053,0.1011,24.2017,0.0586,25.9514,,23.0439,0.0597,23.0516,0.1022
37074,"VVDS-J033304.96-274002.3",53.2706796,-27.667331,1.0699,2,23.305,24.805,0.0649,24.1353,0.043,23.6434,0.0782,23.6716,0.0637,23.305,0.0967
37165,"VVDS-J033304.74-274002.0",53.2697691,-27.6672406,0.9017,21,24.0059,26.0331,0.1634,24.6375,0.062,24.2005,0.1091,24.5612,0.1102,24.0059,0.1559
94228,"VVDS-J033302.22-273954.4",53.2592599,-27.6651226,0.3894,1,23.8435,27.0095,,27.3138,,25.742,0.1755,24.9846,0.1164,23.8435,0.0903
81280,"VVDS-J033309.17-273951.4",53.2882151,-27.6642904,1.1336,2,22.9017,27.0095,,26.607,0.2257,25.9514,,24.3434,0.0924,22.9017,0.0486
36450,"VVDS-J033256.96-274026.1",53.2373693,-27.6739183,0.6873,2,21.4083,23.9333,0.04,23.1452,0.0191,22.865,0.0367,22.0765,0.0191,21.4083,0.0193
36626,"VVDS-J033257.54-274022.7",53.2397908,-27.6729996,0.9756,3,22.2717,25.2997,0.0793,24.2177,0.0317,23.8146,0.0606,23.1194,0.0354,22.2717,0.0274
37961,"VVDS-J033259.98-273933.0",53.2499286,-27.6591788,9.9999,0,23.7306,25.7709,0.1787,24.6638,0.0654,24.7155,0.1206,23.7612,0.0736,23.7306,0.1483
37612,"VVDS-J033301.32-273940.8",53.2555179,-27.661337,0.382,3,22.5972,24.3842,0.0513,23.6085,0.0253,23.1075,0.0392,22.619,0.0255,22.5972,0.043
81637,"VVDS-J033256.24-273929.1",53.2343593,-27.6580965,0.6217,2,22.9716,27.0095,,24.9674,0.0743,24.6689,0.1205,23.651,0.0507,22.9716,0.0421
39400,"VVDS-J033257.77-273831.4",53.2407347,-27.6420774,0.5443,3,23.8139,25.0547,0.0734,24.51,0.0375,24.3994,0.086,23.7909,0.0453,23.8139,0.0775
82620,"VVDS-J033301.48-273846.8",53.2562029,-27.6463527,0.8337,1,23.6339,27.0095,,26.7704,0.2491,25.9514,,25.4241,0.2422,23.6339,0.1033
39470,"VVDS-J033306.23-273831.6",53.2759814,-27.6421349,1.5091,1,23.5733,27.0243,0.2449,25.6293,0.088,24.7215,0.1284,24.1958,0.0846,23.5733,0.1346
39511,"VVDS-J033305.58-273828.7",53.2732694,-27.641333,0.5219,3,23.6571,26.0074,0.1351,24.7417,0.0597,24.1775,0.0964,23.4988,0.0496,23.6571,0.0844
39474,"VVDS-J033304.21-273826.9",53.2675471,-27.6408161,0.8389,2,23.1092,24.6018,0.0606,23.9402,0.0382,23.7103,0.0821,23.401,0.0474,23.1092,0.0674
40143,"VVDS-J033303.43-273800.9",53.2643147,-27.6336064,0.6955,3,23.0631,24.821,0.0652,24.0435,0.0349,23.6618,0.0685,23.3512,0.0447,23.0631,0.0621
40296,"VVDS-J033302.44-273756.0",53.2601786,-27.6322268,0.9501,2,23.0514,24.5786,0.059,24.1002,0.0333,24.0099,0.0699,23.3298,0.0561,23.0514,0.0598
39905,"VVDS-J033308.42-273810.6",53.2850985,-27.6362804,9.9999,0,23.8913,24.7926,0.0824,24.2806,0.0497,24.1666,0.1967,24.0013,0.1115,23.8913,0.1484
83522,"VVDS-J033307.62-273757.8",53.2817857,-27.632725,0.4147,1,23.5204,27.0095,,25.0895,0.0628,24.3746,0.0938,23.6295,0.0488,23.5204,0.0727
40536,"VVDS-J033309.80-273743.5",53.2908436,-27.6287757,1.0735,9,23.8148,24.7424,0.064,23.9565,0.0381,24.0167,0.0848,23.3908,0.062,23.8148,0.125
40890,"VVDS-J033310.63-273730.6",53.2943199,-27.6251811,0.9934,2,23.9334,25.3007,0.0851,24.8393,0.0537,24.4823,0.1036,24.3228,0.0855,23.9334,0.0946
35603,"VVDS-J033241.65-274103.6",53.1735741,-27.6843521,0.7319,2,23.9185,26.4143,0.1748,25.2943,0.075,25.3065,0.1501,24.3502,0.0736,23.9185,0.0956
35772,"VVDS-J033244.93-274053.3",53.1872354,-27.6814958,0.9788,3,23.0049,24.5788,0.0521,23.9439,0.0297,23.9916,0.0619,23.5511,0.0464,23.0049,0.0556
80062,"VVDS-J033245.27-274051.9",53.1886454,-27.6810922,9.9999,0,23.3724,27.0095,,25.2714,0.1657,25.9514,,23.4149,0.0733,23.3724,0.0672
36239,"VVDS-J033246.00-274036.0",53.1917081,-27.6766778,0.9757,3,23.5606,24.8507,0.0572,24.2235,0.0296,24.1155,0.0702,23.9467,0.0514,23.5606,0.0683
36465,"VVDS-J033240.12-274030.6",53.1671953,-27.6751695,0.7285,2,23.857,26.1066,0.1471,25.2653,0.0634,24.8499,0.0962,24.2009,0.0619,23.857,0.0915
36516,"VVDS-J033239.18-274026.7",53.1632763,-27.6741041,0.7687,3,21.3329,25.6427,0.1398,24.499,0.0432,23.55,0.0605,22.4006,0.021,21.3329,0.017
36604,"VVDS-J033243.23-274022.0",53.1801391,-27.6727951,0.4245,2,23.6287,24.9692,0.0784,24.312,0.0395,23.9489,0.0666,23.4238,0.0391,23.6287,0.0764
36941,"VVDS-J033241.89-274003.6",53.1745454,-27.6676925,0.103,1,21.1309,23.6056,0.0295,21.9756,0.0082,21.6241,0.0148,21.3454,0.0109,21.1309,0.0174
37571,"VVDS-J033242.31-273944.0",53.1763048,-27.662239,0.4073,2,23.5903,24.8741,0.0771,24.4026,0.0414,23.9471,0.0701,23.6485,0.05,23.5903,0.0726
36657,"VVDS-J033246.66-274020.3",53.1944323,-27.6723321,0.6684,4,21.1191,24.837,0.0553,23.3827,0.018,22.7991,0.0284,21.8963,0.0135,21.1191,0.0128
36892,"VVDS-J033247.29-274011.0",53.1970699,-27.6697348,0.264,2,20.9864,25.4283,0.1037,22.842,0.012,22.1923,0.0175,21.4571,0.0085,20.9864,0.0108
36768,"VVDS-J033248.25-274014.8",53.2010426,-27.6707909,0.116,9,23.0766,24.3559,0.0469,23.8026,0.025,23.5608,0.0526,23.2931,0.0392,23.0766,0.0534
37734,"VVDS-J033251.16-273941.0",53.2131746,-27.6614128,1.4448,1,23.9688,25.9107,0.2591,24.7309,0.0865,25.1873,0.2211,25.1465,0.1183,23.9688,0.1285
37157,"VVDS-J033248.57-273940.6",53.2023842,-27.6612979,0.8663,3,23.369,24.2696,0.048,23.8041,0.0276,23.7443,0.0609,23.5375,0.0514,23.369,0.0687
37918,"VVDS-J033247.48-273926.5",53.197848,-27.6573877,0.6778,4,22.595,23.6818,0.031,23.2113,0.0176,23.1129,0.0424,22.7285,0.0261,22.595,0.0409
38151,"VVDS-J033248.39-273921.5",53.2016499,-27.6559948,0.952,2,22.706,24.2969,0.045,23.7255,0.0252,23.7402,0.0584,23.4558,0.0379,22.706,0.0469
38107,"VVDS-J033247.80-273920.5",53.1991914,-27.6557066,0.8302,3,22.3749,24.749,0.0656,23.9337,0.031,23.3194,0.0613,23.0376,0.0382,22.3749,0.0445
37422,"VVDS-J033243.99-273953.8",53.183329,-27.6649522,0.736,3,23.5083,25.7543,0.0968,24.661,0.0536,24.4568,0.111,24.363,0.0643,23.5083,0.0886
104402,"VVDS-J033244.31-273954.0",53.1846503,-27.6650015,0.9647,2,22.8608,27.0095,,27.3138,,25.9514,,24.6225,0.0847,22.8608,0.0522
37366,"VVDS-J033244.62-273949.1",53.1859281,-27.6636525,1.2182,3,21.7634,24.3656,0.0578,23.4664,0.0284,23.23,0.0572,22.8702,0.0371,21.7634,0.0289
38270,"VVDS-J033245.85-273919.3",53.1910482,-27.6553872,0.7334,2,23.6298,25.8262,0.1119,24.9552,0.058,24.9202,0.1151,24.0531,0.0612,23.6298,0.0744
37934,"VVDS-J033243.37-273932.0",53.1807327,-27.6589104,0.7269,2,23.8483,25.6143,0.1153,25.3321,0.0641,24.7673,0.1024,24.4961,0.0818,23.8483,0.1288
37817,"VVDS-J033242.29-273936.4",53.1762464,-27.6601152,0.9677,3,23.8985,25.4202,0.0811,24.5948,0.0471,24.7574,0.1115,24.3793,0.0765,23.8985,0.0971
38796,"VVDS-J033248.95-273858.8",53.2039612,-27.6496669,0.9771,3,22.5506,25.8634,0.112,24.6219,0.0505,24.2732,0.0795,23.3007,0.0436,22.5506,0.0367
37103,"VVDS-J033237.47-274000.3",53.1561407,-27.6667573,0.6656,14,21.8384,24.2173,0.0425,23.114,0.0171,22.9339,0.0351,22.4575,0.0222,21.8384,0.024
36791,"VVDS-J033234.75-273957.6",53.1448315,-27.6660265,0.2138,4,18.5758,21.4927,0.0068,20.1213,0.0022,19.4661,0.0034,19.0199,0.0022,18.5758,0.0027
37200,"VVDS-J033236.69-273954.8",53.1528994,-27.6652363,0.4546,2,21.6434,23.6233,0.0273,22.8596,0.0133,22.4207,0.0237,21.8137,0.0133,21.6434,0.0209
37399,"VVDS-J033238.14-273945.0",53.1589225,-27.6625045,0.8366,14,20.4406,21.4161,0.0054,20.8429,0.003,20.4278,0.0051,20.4095,0.0046,20.4406,0.0079
81480,"VVDS-J033240.75-273936.8",53.1698197,-27.6602496,0.6783,4,21.1095,27.0095,,24.6613,0.0542,23.458,0.053,22.303,0.0194,21.1095,0.0137
81521,"VVDS-J033240.10-273934.8",53.1670947,-27.6596883,0.7334,3,21.7144,27.0095,,25.4293,0.0838,24.2746,0.091,22.9598,0.0302,21.7144,0.0214
37210,"VVDS-J033234.12-273953.5",53.1421835,-27.6648707,1.1104,3,21.3507,23.2999,0.0215,22.647,0.0123,22.4024,0.0236,21.9042,0.0152,21.3507,0.0156
37955,"VVDS-J033235.16-273929.7",53.1465127,-27.6582777,1.2993,2,22.6851,24.7316,0.0569,23.3857,0.0202,23.1584,0.0392,23.0222,0.0315,22.6851,0.0561
82013,"VVDS-J033234.44-273913.2",53.1435275,-27.6536875,1.5115,1,23.7986,27.0095,,25.475,0.082,25.2688,0.18,24.7096,0.1098,23.7986,0.0901
39239,"VVDS-J033236.61-273832.1",53.1525425,-27.6422629,0.1461,2,19.928,23.2479,0.0236,21.4713,0.0056,20.7452,0.008,20.2831,0.005,19.928,0.007
83895,"VVDS-J033244.08-273740.8",53.1836673,-27.628003,0.6455,22,21.5338,27.0095,,24.7541,0.0467,23.7563,0.0531,22.4996,0.0197,21.5338,0.0154
39828,"VVDS-J033241.65-273813.4",53.1735582,-27.6370678,0.5247,3,21.0699,24.349,0.0477,23.0069,0.0159,22.5213,0.0266,21.6413,0.0124,21.0699,0.014
39980,"VVDS-J033240.06-273808.8",53.1669468,-27.6357918,0.8299,2,21.6183,25.1819,0.0996,24.3636,0.0444,23.7547,0.068,22.8625,0.0313,21.6183,0.0201
40394,"VVDS-J033242.93-273752.2",53.1788794,-27.6311688,9.9999,0,23.5765,25.3914,0.0881,24.3915,0.0438,24.1343,0.0723,23.4958,0.0469,23.5765,0.0785
40655,"VVDS-J033243.91-273740.4",53.1829893,-27.6278927,0.4344,2,22.1777,24.4948,0.046,23.6046,0.0235,23.1085,0.0353,22.3967,0.02,22.1777,0.0289
38853,"VVDS-J033252.61-273846.5",53.2192139,-27.6462645,1.0233,3,22.165,23.3009,0.0212,22.7733,0.0126,22.8218,0.0282,22.5543,0.0229,22.165,0.0292
39250,"VVDS-J033253.23-273834.4",53.221801,-27.6429063,0.8369,3,21.6935,24.1433,0.0424,23.3986,0.0208,23.027,0.0388,22.5511,0.0238,21.6935,0.0218
40149,"VVDS-J033254.73-273758.6",53.2280832,-27.6329531,0.1475,2,22.8302,24.1865,0.0525,22.9686,0.0178,22.51,0.0341,22.4055,0.0273,22.8302,0.053
39157,"VVDS-J033249.56-273837.7",53.2065032,-27.6438321,0.8367,4,21.6912,23.0649,0.017,22.4919,0.0092,22.386,0.0212,22.0898,0.0151,21.6912,0.0193
83085,"VVDS-J033249.81-273821.2",53.207581,-27.6392431,0.9799,2,22.5471,27.0095,,26.9257,0.2848,25.9514,,24.1702,0.0615,22.5471,0.0338
40452,"VVDS-J033251.83-273747.5",53.2159919,-27.6298764,0.6276,3,23.1044,24.6795,0.059,24.0602,0.0308,23.875,0.0649,23.2124,0.0336,23.1044,0.0586
40403,"VVDS-J033251.08-273747.8",53.2128629,-27.6299706,9.9999,20,21.6854,24.3189,0.0504,23.5423,0.0235,23.2335,0.0447,22.7213,0.0266,21.6854,0.0218
40799,"VVDS-J033256.89-273734.7",53.2370479,-27.6263291,1.2306,2,23.8266,25.0777,0.082,24.5305,0.0364,24.3392,0.0894,24.2172,0.0611,23.8266,0.0907
40011,"VVDS-J033246.69-273746.4",53.1945666,-27.6295726,0.1058,4,20.4562,22.1915,0.0114,20.9601,0.004,20.6546,0.0081,20.5287,0.0063,20.4562,0.0104
40588,"VVDS-J033248.10-273743.7",53.2004497,-27.628825,9.9999,0,23.8272,25.1155,0.0831,24.8903,0.0431,24.6413,0.1358,24.6316,0.0888,23.8272,0.1423
40712,"VVDS-J033249.06-273734.3",53.2044528,-27.6262177,0.1152,4,21.3956,23.2758,0.0211,22.0556,0.0078,21.7057,0.0143,21.5836,0.0121,21.3956,0.0196
40528,"VVDS-J033245.48-273740.9",53.1895092,-27.6280382,0.2499,1,21.8298,23.6863,0.0365,22.625,0.0136,22.0853,0.0228,21.8021,0.0167,21.8298,0.0285
37446,"VVDS-J033230.94-273923.9",53.12893,-27.6566589,0.1484,3,17.5983,21.0607,0.0068,19.3112,0.0018,18.5323,0.0024,18.0195,0.0015,17.5983,0.0019
38485,"VVDS-J033231.83-273907.7",53.1326389,-27.6521618,1.1277,2,23.081,24.4629,0.0498,23.914,0.0306,24.1865,0.0716,23.7585,0.0508,23.081,0.0607
38687,"VVDS-J033232.51-273902.5",53.1354762,-27.6507018,0.5723,1,22.8629,25.8886,0.1423,24.0831,0.0339,23.3324,0.0483,22.8918,0.0298,22.8629,0.0424
82747,"VVDS-J033233.82-273837.4",53.1409511,-27.6437336,0.7734,1,22.3308,27.0095,,24.9626,0.0607,23.9289,0.0762,23.2533,0.0345,22.3308,0.0381
39039,"VVDS-J033228.65-273846.7",53.1193895,-27.6463068,0.3837,4,23.8508,24.9312,0.0636,24.2977,0.0382,24.0183,0.0704,23.5691,0.04,23.8508,0.0917
83246,"VVDS-J033228.87-273811.9",53.1203159,-27.636661,1.1314,2,22.2255,27.0095,,26.4032,0.1293,25.9514,,23.4848,0.0529,22.2255,0.0343
39988,"VVDS-J033226.71-273804.8",53.1112929,-27.6346924,1.4512,2,23.9487,24.6546,0.0559,23.8268,0.0325,23.7802,0.068,23.6175,0.053,23.9487,0.0852
83807,"VVDS-J033237.37-273747.7",53.1557404,-27.6299288,0.9506,3,22.1899,27.0095,,26.7232,0.1793,24.8489,0.1402,23.6473,0.0456,22.1899,0.0265
83901,"VVDS-J033226.22-273743.7",53.1092732,-27.6288099,9.9999,0,22.9657,27.0095,,26.3687,0.238,25.9514,,24.2914,0.109,22.9657,0.0641
40613,"VVDS-J033224.99-273740.2",53.1041462,-27.6278549,0.4984,1,21.1884,24.4225,0.0556,22.5014,0.0157,21.9053,0.0219,21.4042,0.0146,21.1884,0.0213
40746,"VVDS-J033224.10-273737.9",53.1004523,-27.6272187,0.9721,2,22.6022,25.3072,0.1243,24.674,0.0596,24.3401,0.12,23.5751,0.0589,22.6022,0.0463
30088,"VVDS-J033147.98-274428.8",52.9499459,-27.7413578,0.7364,3,22.6471,24.0726,0.0451,23.3594,0.0271,23.2785,0.0546,22.7643,0.0357,22.6471,0.0473
30029,"VVDS-J033144.79-274434.6",52.936628,-27.7429659,0.9593,2,22.7115,24.5308,0.0566,24.0461,0.031,24.0236,0.0701,23.345,0.0404,22.7115,0.0453
30941,"VVDS-J033145.85-274401.7",52.9410425,-27.733831,4.0287,2,23.1008,25.2384,0.106,24.8869,0.0568,24.7488,0.1472,23.9525,0.0712,23.1008,0.0748
29886,"VVDS-J033148.97-274428.8",52.9540465,-27.7413598,0.3105,3,21.5448,23.6044,0.0339,22.6641,0.0165,22.0487,0.0268,21.7246,0.0178,21.5448,0.0258
30662,"VVDS-J033148.30-274410.5",52.9512812,-27.7362731,0.5961,2,23.8996,24.8557,0.0686,24.0365,0.0379,24.3333,0.0822,23.9945,0.0673,23.8996,0.102
31372,"VVDS-J033150.19-274340.9",52.9591546,-27.7280544,0.6194,2,21.841,23.6886,0.0312,22.9701,0.017,22.7682,0.0375,22.1068,0.0187,21.841,0.0259
30931,"VVDS-J033148.87-274353.8",52.953637,-27.7316347,0.9575,3,21.6308,25.3945,0.092,24.2403,0.0426,23.8283,0.0817,22.8791,0.034,21.6308,0.0224
76289,"VVDS-J033147.57-274354.0",52.948232,-27.7316685,0.8278,2,22.8884,27.0095,,25.9009,0.1076,25.3781,0.1661,23.9832,0.0739,22.8884,0.052
32088,"VVDS-J033153.30-274316.6",52.9721036,-27.7212829,1.0383,2,23.4733,24.6511,0.0565,24.0198,0.0372,24.1603,0.0842,23.7467,0.0695,23.4733,0.0862
31615,"VVDS-J033146.71-274337.7",52.9446298,-27.7271415,0.568,3,23.615,25.476,0.0877,24.4431,0.0485,24.4393,0.1121,23.6325,0.0572,23.615,0.0862
32738,"VVDS-J033146.81-274253.0",52.9450591,-27.7147346,0.6641,3,23.6191,24.7338,0.0578,24.3619,0.0378,24.3947,0.0858,23.7304,0.0546,23.6191,0.0824
32958,"VVDS-J033150.02-274235.4",52.958438,-27.7098356,1.606,1,23.1088,24.4394,0.0531,23.5762,0.0252,23.2538,0.0554,23.0654,0.0399,23.1088,0.0783
33665,"VVDS-J033149.00-274214.6",52.9541667,-27.7040764,0.9042,3,22.6358,24.4136,0.045,23.7697,0.0295,23.6292,0.0568,23.3971,0.0413,22.6358,0.0455
33022,"VVDS-J033155.26-274245.8",52.9802748,-27.7127391,0.9587,4,20.6354,26.1641,0.1444,24.3096,0.0426,23.2908,0.052,22.1495,0.0172,20.6354,0.0096
33221,"VVDS-J033151.91-274234.2",52.9663268,-27.7095223,0.7343,3,23.4017,25.0242,0.0619,24.3205,0.0378,24.2826,0.0781,23.3704,0.0415,23.4017,0.0609
93905,"VVDS-J033157.65-274221.7",52.9902303,-27.7060354,0.7242,3,22.9378,27.0095,,27.3138,,24.7993,0.1402,23.7373,0.0518,22.9378,0.046
33807,"VVDS-J033156.37-274208.5",52.9848846,-27.7023662,0.6827,2,22.1388,24.7897,0.0682,23.9399,0.0364,23.6372,0.0639,22.8199,0.0327,22.1388,0.0278
33716,"VVDS-J033158.23-274211.9",52.9926374,-27.70331,1.1741,3,23.1128,24.0117,0.0326,23.4005,0.0203,23.2895,0.0477,23.0704,0.0357,23.1128,0.0605
33943,"VVDS-J033155.08-274204.9",52.9795025,-27.7013865,0.7494,2,23.7768,25.3065,0.0805,24.6931,0.0543,24.8122,0.1173,23.9151,0.0732,23.7768,0.1053
78626,"VVDS-J033156.84-274158.7",52.9868434,-27.6996566,0.6552,2,23.4503,27.0095,,26.0342,0.1315,25.2742,0.1886,23.9331,0.0637,23.4503,0.059
34610,"VVDS-J033157.60-274138.4",52.9900351,-27.6940231,1.1682,8,23.191,24.1181,0.0327,23.5753,0.0208,23.6039,0.0476,23.6299,0.0426,23.191,0.0624
33596,"VVDS-J033150.64-274218.8",52.9610095,-27.7052479,0.4469,2,23.3315,25.3079,0.0821,24.7236,0.0534,24.4233,0.1026,23.7619,0.0553,23.3315,0.0652
34333,"VVDS-J033153.43-274149.1",52.9726535,-27.69698,0.231,3,21.5571,24.0882,0.0377,22.911,0.0143,22.2531,0.0221,21.8449,0.0143,21.5571,0.0182
93967,"VVDS-J033151.52-274157.6",52.9646684,-27.6993484,9.9999,0,23.0724,27.0095,,27.3138,,24.9606,0.2678,24.1777,0.0822,23.0724,0.0635
34429,"VVDS-J033152.24-274146.4",52.9676779,-27.6962476,0.857,2,22.5011,24.8058,0.0625,24.0904,0.0331,23.9644,0.0697,23.3313,0.0421,22.5011,0.0349
34522,"VVDS-J033151.25-274139.8",52.9635588,-27.694403,0.6729,4,21.5843,23.6092,0.0274,22.9443,0.0156,22.8048,0.0318,22.0636,0.0169,21.5843,0.0207
34529,"VVDS-J033154.16-274141.8",52.975707,-27.6949451,0.8614,3,23.2673,24.8112,0.0554,24.3868,0.0371,23.8223,0.062,23.6587,0.0488,23.2673,0.0534
35249,"VVDS-J033155.79-274114.0",52.9824784,-27.6872324,1.296,2,23.0707,24.5312,0.0485,23.7965,0.0265,23.7455,0.0606,23.3628,0.0422,23.0707,0.0585
35498,"VVDS-J033154.86-274102.2",52.9786087,-27.6839462,0.7449,3,23.7655,25.237,0.0926,24.3381,0.0471,24.3656,0.1043,23.6206,0.0578,23.7655,0.1019
