recno,SeqNum,Name,UKST,RAJ2000,DEJ2000,Bjmag,Bjsel,z,q_z,n_z,SNR
71454,102169,"TGS322Z185",418,51.696999999999996,-29.00644444444444,18.792,18.734,0.1104,4,1,13.6
73125,104146,"TGS321Z242",418,52.05416666666666,-29.17519444444444,18.362,18.331,0.1353,3,1,8.2
73114,104135,"TGS321Z239",418,52.13766666666666,-29.20344444444444,17.903,17.874,0.0747,3,2,5.2
73120,104141,"TGS321Z241",418,52.09774999999999,-29.205638888888885,19.016,18.987,0.0,4,1,16.0
73155,104177,"TGS321Z247",418,51.95824999999999,-29.163916666666662,18.187,18.15,0.1496,3,1,7.4
73132,104153,"TGS321Z243",418,52.007208333333324,-29.147722222222217,17.943,17.909,0.0896,3,1,5.4
73154,104176,"TGS321Z246",418,51.96304166666666,-29.140888888888885,18.075,18.039,0.0035,4,1,5.1
73153,104175,"TGS322Z326",418,51.95799999999999,-29.09719444444444,19.266,19.232,0.1777,3,1,7.9
71301,102003,"TGS322Z139",418,52.21554166666666,-29.062277777777773,18.781,18.751,1.0E-4,4,1,23.2
71289,101991,"TGS322Z130",418,52.27649999999999,-28.98591666666666,18.75,18.718,-8.0E-4,2,1,6.7
71288,101990,"TGS323Z188",418,52.26454166666666,-28.967361111111106,18.739,18.707,0.2484,4,1,17.5
71296,101998,"TGS322Z135",418,52.23666666666666,-28.918027777777773,18.909,18.876,0.1584,4,1,12.7
71300,102002,"TGS322Z138",418,52.23412499999999,-28.900499999999997,18.76,18.726,0.1586,4,1,14.6
71308,102010,"TGS322Z141",418,52.17849999999999,-28.884638888888883,19.233,19.199,0.1604,3,2,4.8
73186,104208,"TGS321Z256",418,51.835874999999994,-29.113888888888884,18.75,18.707,0.1118,3,1,4.8
71418,102129,"TGS322Z178",418,51.84233333333333,-29.010999999999996,17.12,17.074,0.0827,4,1,14.3
71407,102118,"TGS321Z020",418,51.89829166666666,-28.961138888888886,19.114,19.076,0.134,4,2,4.1
71393,102103,"TGS321Z016",418,51.93812499999999,-28.95033333333333,19.124,19.09,0.0743,4,2,6.6
71355,102058,"TGS323Z198",418,52.06341666666666,-28.91822222222222,18.835,18.801,0.0815,3,2,4.3
71369,102075,"TGS321Z011",418,52.02324999999999,-28.930749999999996,18.497,18.463,0.075,3,1,7.2
71338,102040,"TGS321Z001",418,52.09920833333332,-28.871749999999995,16.913,16.877,0.071,4,1,21.0
71354,102057,"TGS321Z003",418,52.05541666666666,-28.894444444444442,18.739,18.705,0.1187,4,1,15.6
71346,102048,"TGS322Z159",418,52.08070833333333,-28.862916666666663,17.159,17.123,0.072,5,1,45.0
71353,102056,"TGS321Z002",418,52.064499999999995,-28.858416666666663,18.187,18.153,,1,2,4.0
71361,102066,"TGS321Z007",418,52.03587499999999,-28.863861111111106,18.539,18.505,0.0719,4,1,22.1
71352,102055,"TGS322Z161",418,52.05962499999999,-28.847861111111108,18.984,18.95,0.0708,4,2,7.3
71360,102065,"TGS321Z006",418,52.032999999999994,-28.807555555555552,18.341,18.308,0.0677,3,1,8.4
71315,102017,"TGS322Z144",418,52.171749999999996,-28.816472222222217,18.197,18.157,0.0721,4,1,23.0
71326,102028,"TGS322Z151",418,52.13641666666666,-28.80919444444444,19.32,19.28,0.1968,3,2,5.7
71325,102027,"TGS322Z150",418,52.14274999999999,-28.805027777777774,18.435,18.395,0.1058,4,1,14.6
71345,102047,"TGS323Z196",418,52.08445833333332,-28.77080555555555,19.157,19.121,,1,2,1.6
71324,102026,"TGS323Z194",418,52.147124999999996,-28.761388888888884,19.038,18.996,0.1048,4,1,7.4
71333,102035,"TGS322Z154",418,52.120458333333325,-28.75233333333333,18.177,18.137,0.0722,4,2,7.0
71332,102034,"TGS323Z195",418,52.121624999999995,-28.74855555555555,19.32,19.28,0.1275,4,3,3.3
71390,102100,"TGS321Z014",418,51.95354166666666,-28.831749999999996,19.287,19.252,0.0727,3,1,5.5
71406,102117,"TGS322Z175",418,51.897458333333326,-28.809388888888886,18.866,18.826,0.0615,4,2,6.0
71392,102102,"TGS322Z171",418,51.94245833333333,-28.734916666666663,19.342,19.304,0.1779,4,2,6.8
71391,102101,"TGS321Z015",418,51.94454166666666,-28.729527777777776,18.92,18.882,,1,3,3.3
71368,102074,"TGS321Z010",418,52.02745833333333,-28.742805555555552,18.697,18.664,0.0723,4,2,7.8
71344,102046,"TGS322Z158",418,52.07554166666666,-28.75522222222222,18.697,18.662,0.0709,5,1,24.2
71359,102064,"TGS321Z005",418,52.036583333333326,-28.698749999999997,17.843,17.808,0.0716,4,1,17.2
71367,102073,"TGS321Z009",418,52.024291666666656,-28.64216666666666,17.823,17.785,0.0722,3,1,8.7
72655,103647,"TGS401Z067",418,53.43749999999999,-29.87630555555555,19.027,18.989,0.1118,4,1,6.4
72664,103658,"TGS401Z074",418,53.414624999999994,-29.88180555555555,18.728,18.69,0.1119,4,1,13.9
72625,103615,"TGS323Z260",418,53.49816666666666,-29.880138888888883,18.952,18.912,0.0738,4,1,12.6
72605,103593,"TGS401Z040",418,53.535999999999994,-29.82897222222222,19.298,19.257,0.0935,4,2,4.4
72597,103584,"TGS323Z255",418,53.55804166666666,-29.810361111111106,19.114,19.07,0.0147,2,1,1.9
72641,103631,"TGS401Z061",418,53.470791666666656,-29.80519444444444,17.283,17.245,0.1053,4,1,28.3
72618,103608,"TGS401Z047",418,53.51724999999999,-29.79358333333333,19.342,19.301,0.1618,4,1,12.4
72703,103704,"TGS401Z092",418,53.33149999999999,-29.892527777777772,18.697,18.653,0.1059,5,1,18.5
72683,103679,"TGS401Z082",418,53.366541666666656,-29.88644444444444,19.298,19.257,0.1359,3,2,6.9
72663,103657,"TGS401Z073",418,53.41558333333332,-29.84269444444444,19.038,19.001,0.1496,4,1,7.1
72654,103646,"TGS401Z066",418,53.435041666666656,-29.827277777777773,18.952,18.915,0.1061,4,1,11.9
72714,103716,"TGS402Z257",418,53.31329166666666,-29.86147222222222,18.414,18.375,0.1053,4,1,18.4
72702,103703,"TGS401Z091",418,53.33879166666666,-29.784388888888884,17.399,17.364,0.0749,5,1,40.0
72693,103692,"TGS401Z086",418,53.36341666666666,-29.755472222222217,19.146,19.108,0.1599,4,2,7.4
72701,103702,"TGS402Z255",418,53.33670833333333,-29.769777777777772,18.845,18.809,0.1363,4,2,8.8
72640,103630,"TGS401Z060",418,53.480416666666656,-29.764777777777773,19.157,19.115,0.1607,4,1,6.0
72662,103656,"TGS402Z240",418,53.41379166666666,-29.72530555555555,18.476,18.434,0.1597,4,2,6.2
72661,103654,"TGS401Z071",418,53.410416666666656,-29.71555555555555,19.266,19.223,0.1387,3,1,5.7
72653,103645,"TGS401Z065",418,53.42683333333333,-29.727277777777772,19.331,19.288,0.1442,4,2,4.2
72579,103565,"TGS402Z215",418,53.61479166666666,-29.74116666666666,18.866,18.815,0.1381,5,1,18.3
72589,103575,"TGS402Z218",418,53.58608333333333,-29.754999999999995,19.277,19.225,0.1564,5,2,8.2
72578,103564,"TGS323Z250",418,53.61337499999999,-29.72830555555555,19.298,19.247,0.081,4,2,3.7
72529,103513,"TGS402Z199",418,53.75283333333333,-29.67236111111111,19.255,19.207,0.1803,5,1,12.0
72528,103512,"TGS324Z320",418,53.74520833333332,-29.661611111111107,17.923,17.876,0.1795,4,2,10.3
72543,103527,"TGS323Z236",418,53.71637499999999,-29.661277777777773,18.728,18.683,0.0816,4,2,3.8
72538,103522,"TGS323Z234",418,53.724374999999995,-29.61633333333333,18.984,18.939,0.1364,4,1,10.0
72549,103534,"TGS402Z208",418,53.68274999999999,-29.622777777777774,18.034,17.991,0.1366,4,1,6.1
72557,103542,"TGS323Z242",418,53.672374999999995,-29.602611111111106,17.974,17.931,0.1159,4,1,11.1
72588,103574,"TGS323Z254",418,53.576333333333324,-29.677777777777774,19.298,19.247,0.1378,4,2,7.7
72604,103592,"TGS323Z256",418,53.54454166666666,-29.66972222222222,18.456,18.403,0.1109,3,1,11.6
72603,103591,"TGS402Z224",418,53.53224999999999,-29.640916666666662,18.024,17.972,0.1375,4,1,17.9
72573,103559,"TGS323Z248",418,53.623999999999995,-29.612361111111106,19.419,19.375,0.2374,3,1,9.4
72596,103583,"TGS402Z222",418,53.55566666666666,-29.551027777777772,16.922,16.875,0.1032,4,1,20.1
72700,103701,"TGS401Z090",418,53.33154166666666,-29.750499999999995,18.707,18.67,0.1518,4,1,15.3
72764,103770,"TGS401Z109",418,53.18549999999999,-29.74569444444444,19.266,19.226,0.1376,4,2,2.7
72682,103678,"TGS401Z081",418,53.370749999999994,-29.694722222222218,18.686,18.644,0.075,4,1,9.1
72692,103691,"TGS401Z085",418,53.35320833333333,-29.666611111111106,18.29,18.248,0.0743,4,2,5.6
72713,103715,"TGS401Z096",418,53.314208333333326,-29.66933333333333,16.828,16.789,0.0743,5,1,33.9
72763,103769,"TGS401Z108",418,53.17637499999999,-29.721499999999995,18.888,18.846,0.2237,4,1,7.2
72773,103779,"TGS402Z272",418,53.16974999999999,-29.716805555555553,19.298,19.255,0.2231,4,1,8.0
72795,103803,"TGS322Z249",418,53.12891666666666,-29.62872222222222,16.255,16.207,0.0745,5,1,34.6
72762,103768,"TGS401Z107",418,53.17712499999999,-29.652055555555553,18.888,18.842,0.1603,4,2,8.9
72761,103767,"TGS322Z241",418,53.19024999999999,-29.63094444444444,19.146,19.102,0.2223,4,1,9.5
72725,103728,"TGS323Z280",418,53.28854166666666,-29.61333333333333,19.255,19.214,0.1591,4,2,6.0
72742,103747,"TGS323Z285",418,53.24241666666666,-29.59444444444444,19.06,19.019,0.0,5,1,23.4
72699,103699,"TGS323Z272",418,53.32583333333333,-29.57408333333333,19.222,19.18,0.1575,4,1,12.1
72724,103727,"TGS323Z279",418,53.300124999999994,-29.571111111111108,18.888,18.848,,2,1,5.8
72712,103714,"TGS322Z222",418,53.30791666666666,-29.561777777777774,18.824,18.784,0.1061,4,2,6.0
72723,103726,"TGS322Z228",418,53.28683333333333,-29.539416666666664,19.049,19.011,0.0145,3,3,6.9
72722,103725,"TGS323Z278",418,53.29329166666666,-29.526111111111106,18.877,18.839,0.1057,3,1,9.4
72652,103644,"TGS402Z237",418,53.42833333333333,-29.579138888888885,19.397,19.351,0.1585,4,1,12.1
72674,103669,"TGS323Z266",418,53.39462499999999,-29.538388888888885,19.298,19.254,0.2392,4,1,4.6
72617,103607,"TGS323Z258",418,53.52779166666666,-29.524861111111107,18.835,18.789,0.1041,4,1,13.5
72624,103614,"TGS323Z259",418,53.49233333333333,-29.471277777777775,18.633,18.589,0.1102,4,1,18.6
72673,103668,"TGS323Z265",418,53.38904166666666,-29.454611111111106,17.235,17.189,0.1511,4,1,18.8
72711,103713,"TGS322Z221",418,53.30204166666666,-29.452055555555553,18.311,18.27,0.1125,4,2,9.3
72681,103677,"TGS322Z217",418,53.37929166666666,-29.437805555555553,18.404,18.358,0.1376,4,1,13.4
72639,103629,"TGS323Z262",418,53.482499999999995,-29.398777777777774,18.29,18.245,0.1058,3,1,7.4
72638,103628,"TGS323Z261",418,53.477124999999994,-29.36586111111111,17.082,17.04,0.0655,5,1,35.1
72518,103502,"TGS323Z228",418,53.77708333333332,-29.641388888888883,19.375,19.326,0.1156,4,2,2.3
72527,103511,"TGS402Z198",418,53.757124999999995,-29.597972222222218,19.353,19.306,0.1531,4,2,8.0
72526,103510,"TGS402Z197",418,53.755708333333324,-29.545722222222217,18.238,18.192,0.0809,4,1,7.8
72517,103501,"TGS402Z192",418,53.77754166666666,-29.541583333333328,18.856,18.808,0.106,4,1,14.4
72516,103500,"TGS323Z227",418,53.77237499999999,-29.51894444444444,18.197,18.149,0.1215,4,1,7.9
72469,103451,"TGS323Z215",418,53.91058333333333,-29.527055555555553,19.179,19.133,0.1218,4,1,6.6
72468,103450,"TGS323Z214",418,53.912499999999994,-29.510749999999994,18.792,18.747,0.1026,4,2,4.8
72475,103457,"TGS324Z317",418,53.88704166666666,-29.479916666666664,18.899,18.853,0.1219,4,2,5.6
72505,103488,"TGS324Z319",418,53.80662499999999,-29.468777777777774,18.56,18.514,0.1053,4,1,9.5
72482,103464,"TGS323Z219",418,53.876208333333324,-29.438916666666664,17.823,17.779,0.1064,4,1,20.4
72525,103509,"TGS323Z230",418,53.758333333333326,-29.49330555555555,18.952,18.905,0.0824,4,2,7.4
72565,103550,"TGS323Z244",418,53.65004166666666,-29.490722222222217,19.06,19.013,0.2254,2,1,3.0
72556,103541,"TGS323Z241",418,53.65937499999999,-29.472722222222217,19.179,19.132,0.2143,4,2,3.4
72555,103540,"TGS323Z240",418,53.66116666666666,-29.459138888888884,19.179,19.132,0.183,2,3,4.2
72513,103496,"TGS323Z226",418,53.79274999999999,-29.434972222222218,19.287,19.244,0.1974,4,2,5.5
72504,103487,"TGS323Z224",418,53.81583333333332,-29.39883333333333,19.124,19.083,0.107,4,1,8.5
72512,103495,"TGS323Z225",418,53.792874999999995,-29.378527777777773,17.783,17.743,0.106,4,1,17.3
72467,103449,"TGS323Z213",418,53.925708333333326,-29.439749999999997,18.676,18.633,0.0683,4,1,11.6
72418,103396,"TGS324Z315",418,54.04379166666666,-29.272638888888885,19.353,19.311,0.1961,4,1,10.9
72481,103463,"TGS323Z218",418,53.874333333333325,-29.375499999999995,19.049,19.006,0.1028,4,1,9.5
72474,103456,"TGS323Z216",418,53.89154166666666,-29.28169444444444,19.342,19.3,0.1988,4,1,9.4
72489,103471,"TGS323Z222",418,53.858083333333326,-29.287527777777775,18.29,18.246,0.1049,4,1,10.6
72488,103470,"TGS323Z221",418,53.861374999999995,-29.27044444444444,18.771,18.729,0.103,4,3,6.3
72459,103441,"TGS323Z209",418,53.93420833333332,-29.21883333333333,18.941,18.902,0.1618,4,1,10.5
72466,103448,"TGS323Z212",418,53.92441666666666,-29.190999999999995,19.222,19.184,0.1777,4,1,7.8
72450,103432,"TGS323Z207",418,53.956708333333324,-29.182388888888884,19.179,19.14,0.1973,4,2,7.1
72449,103431,"TGS323Z206",418,53.96283333333333,-29.14558333333333,19.375,19.338,0.2235,4,1,12.2
72554,103539,"TGS323Z239",418,53.67341666666666,-29.399277777777773,18.362,18.32,0.1046,4,2,7.4
72564,103549,"TGS323Z243",418,53.64308333333332,-29.371527777777775,18.803,18.76,0.0686,4,2,7.7
72587,103573,"TGS323Z253",418,53.57529166666666,-29.434222222222218,19.397,19.35,0.1992,4,1,10.2
72586,103572,"TGS324Z322",418,53.57516666666666,-29.37669444444444,18.57,18.525,0.1062,5,2,7.7
72537,103521,"TGS323Z233",418,53.72608333333333,-29.354138888888883,19.081,19.043,0.199,4,1,15.0
72553,103538,"TGS323Z238",418,53.65916666666666,-29.352277777777775,18.888,18.847,0.0531,2,2,5.6
72616,103606,"TGS323Z257",418,53.52691666666666,-29.38319444444444,18.877,18.832,0.1113,4,2,11.1
72623,103613,"TGS324Z325",418,53.502958333333325,-29.27408333333333,18.697,18.655,0.0447,4,3,3.1
72572,103558,"TGS323Z247",418,53.62324999999999,-29.300749999999997,18.487,18.443,0.1058,5,2,4.5
72577,103563,"TGS323Z249",418,53.61149999999999,-29.277166666666663,19.353,19.31,0.1075,4,1,7.7
72571,103557,"TGS323Z246",418,53.61612499999999,-29.25355555555555,19.255,19.213,0.1104,4,2,9.9
72585,103571,"TGS323Z252",418,53.576333333333324,-29.188083333333328,19.179,19.139,0.0976,4,1,4.2
72500,103483,"TGS324Z318",418,53.83241666666666,-29.188888888888886,18.56,18.524,0.1502,3,1,9.4
72536,103520,"TGS323Z232",418,53.727958333333326,-29.23816666666666,19.233,19.192,0.1261,4,2,7.6
72535,103519,"TGS323Z231",418,53.728874999999995,-29.206777777777774,18.813,18.772,0.1098,4,1,13.0
72465,103447,"TGS323Z211",418,53.90658333333332,-29.16219444444444,18.856,18.819,0.1989,4,1,5.9
72464,103446,"TGS323Z210",418,53.908624999999994,-29.157305555555553,19.32,19.284,0.1978,4,2,6.0
72448,103430,"TGS323Z205",418,53.96137499999999,-29.139555555555553,19.298,19.262,0.2223,4,1,8.9
72548,103533,"TGS324Z321",418,53.69491666666666,-29.210777777777775,17.035,16.993,0.1027,4,2,9.7
72547,103532,"TGS323Z237",418,53.68079166666666,-29.174027777777773,17.026,16.984,0.0834,4,1,11.0
72524,103508,"TGS323Z229",418,53.74670833333332,-29.176277777777774,18.856,18.816,0.1038,3,1,6.3
70947,101480,"TGS323Z053",418,53.725249999999996,-29.09091666666666,18.197,18.159,0.059,4,2,11.0
70937,101461,"TGS324Z210",418,53.79570833333332,-28.97922222222222,18.813,18.774,,1,3,2.7
70936,101460,"TGS323Z044",418,53.79283333333333,-28.976027777777773,18.813,18.774,0.1021,4,2,6.8
72824,103833,"TGS401Z129",418,53.085583333333325,-29.654472222222218,16.371,16.325,0.0378,5,1,47.3
72823,103832,"TGS322Z256",418,53.07737499999999,-29.622499999999995,17.187,17.143,0.0744,5,1,23.0
72835,103845,"TGS401Z130",418,53.060624999999995,-29.629249999999995,19.07,19.028,0.1368,4,1,15.7
72794,103802,"TGS322Z248",418,53.11520833333333,-29.586916666666664,18.824,18.78,0.1357,4,1,11.4
72850,103861,"TGS323Z312",418,53.02174999999999,-29.570138888888884,18.259,18.225,0.0737,4,1,11.5
72807,103815,"TGS322Z252",418,53.09149999999999,-29.55861111111111,19.397,19.357,0.1582,3,2,2.7
72806,103814,"TGS323Z292",418,53.10249999999999,-29.50455555555555,17.684,17.646,0.136,4,1,20.8
72741,103745,"TGS322Z233",418,53.240874999999996,-29.478416666666664,18.718,18.681,0.1118,4,1,10.8
72751,103757,"TGS322Z237",418,53.20241666666666,-29.496388888888884,17.254,17.218,0.0035,4,2,22.3
72793,103801,"TGS322Z247",418,53.13179166666666,-29.477888888888884,19.114,19.077,0.1581,4,2,8.0
72750,103756,"TGS322Z236",418,53.20649999999999,-29.448611111111106,17.743,17.707,0.07,4,1,8.9
72781,103788,"TGS322Z244",418,53.15208333333332,-29.446055555555553,16.866,16.829,0.0747,5,1,38.2
72834,103844,"TGS322Z259",418,53.05508333333333,-29.470777777777773,18.321,18.282,0.1043,4,1,10.5
72870,103881,"TGS322Z263",418,52.97899999999999,-29.466972222222218,18.686,18.65,0.1049,5,1,19.5
72869,103880,"TGS323Z316",418,52.981249999999996,-29.42722222222222,18.136,18.099,0.1387,4,2,6.0
72868,103879,"TGS322Z262",418,52.98354166666666,-29.42283333333333,18.404,18.366,0.139,5,2,10.7
72792,103800,"TGS322Z246",418,53.11245833333333,-29.430138888888884,19.277,19.237,0.0936,4,2,7.5
72833,103843,"TGS322Z258",418,53.065749999999994,-29.44833333333333,18.249,18.209,0.1353,4,1,16.4
72832,103842,"TGS323Z305",418,53.05508333333333,-29.43361111111111,18.167,18.126,0.0679,5,2,8.6
72772,103778,"TGS323Z287",418,53.16108333333332,-29.38772222222222,17.723,17.683,0.0796,4,1,23.1
72831,103840,"TGS323Z303",418,53.05979166666666,-29.408861111111108,17.36,17.32,0.105,4,1,27.9
72830,103839,"TGS322Z257",418,53.066083333333324,-29.40491666666666,18.424,18.384,0.1531,4,1,19.4
72805,103813,"TGS323Z291",418,53.09770833333332,-29.375222222222217,18.899,18.858,0.1504,4,1,13.6
72822,103830,"TGS323Z299",418,53.08537499999999,-29.36916666666666,18.311,18.27,0.1054,4,1,15.0
72821,103829,"TGS323Z298",418,53.07095833333332,-29.359388888888883,18.167,18.127,0.1593,5,1,25.2
72820,103828,"TGS323Z297",418,53.08329166666666,-29.328777777777773,18.792,18.753,0.1561,4,1,9.3
72734,103737,"TGS322Z230",418,53.271833333333326,-29.470249999999997,17.605,17.567,0.1131,4,1,21.3
72733,103736,"TGS323Z282",418,53.27162499999999,-29.45241666666666,18.813,18.775,0.1069,4,2,6.8
72710,103712,"TGS323Z276",418,53.31499999999999,-29.431638888888884,18.845,18.803,0.1119,4,1,17.2
72691,103687,"TGS322Z219",418,53.34554166666666,-29.397777777777772,19.016,18.972,0.0744,4,1,11.7
72709,103711,"TGS323Z275",418,53.31216666666666,-29.39272222222222,19.266,19.223,0.0735,3,1,8.8
72760,103766,"TGS322Z240",418,53.19183333333333,-29.393111111111107,18.539,18.499,0.153,4,1,17.8
72746,103751,"TGS322Z234",418,53.22579166666666,-29.388555555555552,18.487,18.446,0.1142,5,2,12.9
72732,103735,"TGS322Z229",418,53.27833333333333,-29.36811111111111,19.222,19.18,0.0694,2,3,5.7
72721,103723,"TGS322Z226",418,53.28404166666666,-29.35722222222222,18.697,18.655,0.1103,5,1,14.5
72690,103686,"TGS322Z218",418,53.35274999999999,-29.354388888888884,18.269,18.228,0.1056,4,1,15.6
72708,103710,"TGS323Z274",418,53.29966666666666,-29.29569444444444,19.342,19.306,0.1127,4,1,10.8
72771,103777,"TGS323Z286",418,53.16054166666666,-29.36044444444444,18.065,18.023,0.1144,5,1,23.3
72759,103765,"TGS322Z239",418,53.19179166666666,-29.32394444444444,18.909,18.869,0.1527,4,1,8.7
72791,103799,"TGS323Z289",418,53.13133333333332,-29.33283333333333,18.126,18.085,0.0678,5,2,12.2
72790,103798,"TGS323Z288",418,53.131499999999996,-29.31808333333333,18.803,18.763,0.1145,4,2,7.3
72720,103722,"TGS322Z225",418,53.288624999999996,-29.24483333333333,19.287,19.253,0.0671,2,3,3.7
72707,103709,"TGS322Z220",418,53.312208333333324,-29.216777777777775,19.2,19.163,0.1045,4,2,6.4
72740,103744,"TGS322Z232",418,53.243874999999996,-29.17041666666666,19.419,19.382,0.1512,4,1,11.8
72888,103899,"TGS323Z322",418,52.92620833333333,-29.385861111111108,19.255,19.219,0.1998,4,1,9.4
72879,103890,"TGS323Z319",418,52.95345833333332,-29.37944444444444,19.146,19.109,0.1981,4,1,10.4
72849,103860,"TGS323Z311",418,53.026999999999994,-29.356361111111106,18.259,18.219,0.1673,4,1,13.2
72848,103859,"TGS323Z310",418,53.020708333333324,-29.32708333333333,18.383,18.344,0.1564,4,1,13.2
72927,103941,"TGS323Z330",418,52.82333333333332,-29.320972222222217,19.342,19.307,0.1537,4,1,7.0
72911,103924,"TGS323Z325",418,52.88870833333333,-29.327499999999997,19.103,19.067,0.0935,4,2,5.0
72878,103889,"TGS323Z318",418,52.96191666666666,-29.234805555555553,18.835,18.797,0.1473,5,1,14.1
72867,103878,"TGS323Z315",418,52.972916666666656,-29.226083333333328,19.179,19.14,0.1506,3,3,8.9
72887,103898,"TGS323Z321",418,52.936249999999994,-29.175222222222217,18.445,18.405,0.1195,4,2,8.0
72804,103812,"TGS323Z290",418,53.10504166666666,-29.285611111111105,16.819,16.782,0.1148,4,1,13.3
72803,103811,"TGS322Z251",418,53.10499999999999,-29.26780555555555,17.994,17.958,0.1147,4,2,17.3
72819,103827,"TGS323Z296",418,53.08062499999999,-29.239749999999997,19.168,19.133,0.1505,4,1,7.3
72780,103787,"TGS322Z243",418,53.139624999999995,-29.259277777777772,19.168,19.133,0.1155,5,2,7.2
72789,103797,"TGS322Z245",418,53.12454166666666,-29.24041666666666,18.644,18.61,0.1383,4,1,22.5
72842,103852,"TGS322Z260",418,53.037833333333325,-29.23222222222222,18.781,18.745,0.1384,4,1,18.3
72818,103826,"TGS322Z254",418,53.07691666666666,-29.22883333333333,18.549,18.515,0.1164,4,2,10.9
72841,103851,"TGS323Z307",418,53.04645833333333,-29.21280555555555,19.006,18.969,0.127,3,1,11.0
72840,103850,"TGS323Z306",418,53.03533333333333,-29.20669444444444,18.136,18.099,0.1573,4,1,17.6
72829,103838,"TGS323Z302",418,53.05479166666666,-29.17686111111111,19.07,19.033,0.1503,4,2,8.9
72802,103810,"TGS322Z250",418,53.09074999999999,-29.16533333333333,18.931,18.896,0.1539,4,2,12.1
72817,103825,"TGS323Z295",418,53.07154166666666,-29.162749999999996,19.146,19.11,0.1473,4,1,11.7
72758,103764,"TGS322Z238",418,53.17849999999999,-29.210249999999995,19.266,19.234,0.1391,4,2,10.0
72770,103776,"TGS322Z242",418,53.16854166666666,-29.158527777777774,19.103,19.071,0.1978,4,2,8.8
71027,101667,"TGS323Z102",418,53.18062499999999,-29.109611111111107,17.36,17.327,0.066,5,1,18.5
72847,103858,"TGS323Z309",418,53.02416666666666,-29.197027777777773,18.487,18.448,0.1545,4,1,17.3
72846,103857,"TGS323Z308",418,53.02495833333332,-29.14336111111111,18.888,18.847,0.1487,4,1,10.0
72877,103888,"TGS322Z264",418,52.945583333333325,-29.167777777777772,18.623,18.581,0.133,4,1,10.4
