Num,Name,RAJ2000,DEJ2000,imag,z,f_z
20095035,"VVDS-J022731.20-044758.4",36.8800072,-4.7995788,23.5684,9.9999,0
20093063,"VVDS-J022725.68-044818.0",36.8570124,-4.805017,23.8244,0.8689,2
20095697,"VVDS-J022723.86-044753.3",36.8494361,-4.7981466,22.9292,1.0662,2
20098268,"VVDS-J022726.15-044731.7",36.8589803,-4.7921583,22.8925,0.6963,2
20098365,"VVDS-J022727.58-044729.2",36.8649251,-4.7914493,23.7126,9.9999,0
20099419,"VVDS-J022728.44-044720.8",36.8685115,-4.7891371,23.3985,9.9999,20
20099431,"VVDS-J022728.65-044720.4",36.869406,-4.7890239,22.5366,0.9572,4
20099662,"VVDS-J022736.35-044720.9",36.9014768,-4.7891395,22.1881,0.6104,4
20099531,"VVDS-J022735.09-044724.6",36.8962146,-4.7901916,20.6783,0.1773,4
20103922,"VVDS-J022738.72-044643.9",36.9113561,-4.7788794,22.4442,0.7874,2
20103807,"VVDS-J022738.21-044645.2",36.9092113,-4.7792495,21.0609,0.7833,23
20104909,"VVDS-J022738.11-044634.9",36.9088242,-4.7763813,22.1514,0.9833,2
20105095,"VVDS-J022737.81-044633.6",36.9075637,-4.7760179,23.8753,0.4038,3
20104861,"VVDS-J022736.38-044630.8",36.901611,-4.7752279,25.5166,9.9999,20
20105724,"VVDS-J022735.81-044628.4",36.8992318,-4.774572,22.107,0.9347,4
20103671,"VVDS-J022729.41-044644.3",36.8725759,-4.7789778,23.2826,0.8922,2
20105368,"VVDS-J022732.54-044629.3",36.8856021,-4.7748182,23.1715,0.1779,4
20104771,"VVDS-J022730.73-044635.1",36.8780635,-4.7764349,23.1099,0.6876,4
20104549,"VVDS-J022734.40-044635.7",36.8933459,-4.7765852,23.9902,1.2628,1
20107957,"VVDS-J022733.37-044607.7",36.889068,-4.7688099,23.6391,0.9676,2
20109903,"VVDS-J022733.42-044557.9",36.8892699,-4.7660928,22.3596,0.505,4
20110082,"VVDS-J022734.02-044551.9",36.8917826,-4.7644429,23.486,0.7045,2
20098130,"VVDS-J022723.93-044736.9",36.8497415,-4.7935877,21.433,0.7063,4
20098976,"VVDS-J022723.40-044726.8",36.8475316,-4.7907955,23.6206,2.2385,1
20101527,"VVDS-J022723.08-044704.0",36.8461802,-4.7844477,22.5504,0.9046,2
20103374,"VVDS-J022726.06-044650.7",36.8586229,-4.7807521,20.9724,0.2942,4
20103739,"VVDS-J022726.61-044647.5",36.8608919,-4.7798757,23.2505,9.9999,0
20104341,"VVDS-J022727.01-044635.8",36.8625458,-4.7766135,23.895,0.9748,3
20102039,"VVDS-J022719.97-044702.1",36.8332093,-4.7839351,21.729,0.2834,4
20104230,"VVDS-J022721.05-044636.8",36.8377339,-4.7769077,23.7594,9.9999,0
20104346,"VVDS-J022720.81-044636.3",36.8367164,-4.7767525,23.9246,1.4709,1
20106655,"VVDS-J022722.08-044622.2",36.8420403,-4.7728335,23.2211,0.9736,2
20110005,"VVDS-J022722.39-044556.3",36.8433261,-4.7656548,21.6649,0.2779,4
20108756,"VVDS-J022728.06-044605.5",36.866933,-4.7682138,21.6003,0.7866,4
20108823,"VVDS-J022729.73-044600.9",36.8739005,-4.7669247,22.8207,0.96,4
20108181,"VVDS-J022731.97-044606.1",36.8832171,-4.7683759,23.5321,2.7,1
20110169,"VVDS-J022725.59-044555.7",36.8566446,-4.7654805,23.6143,9.9999,0
20110559,"VVDS-J022727.49-044548.7",36.8645544,-4.7635312,22.1704,0.9649,4
20113456,"VVDS-J022727.12-044524.2",36.8630395,-4.7567238,23.2437,1.1184,2
20114832,"VVDS-J022728.58-044513.5",36.8691236,-4.7537694,23.6268,0.9666,2
20115788,"VVDS-J022730.80-044506.0",36.8783613,-4.7516765,22.3827,0.9199,2
20115396,"VVDS-J022729.11-044510.5",36.8713076,-4.7529211,22.3603,0.7062,4
20116522,"VVDS-J022730.20-044459.4",36.8758644,-4.7498483,22.5134,1.1372,4
20116334,"VVDS-J022728.06-044501.7",36.8669525,-4.7504986,23.1855,1.824,2
20116070,"VVDS-J022727.75-044501.8",36.8656659,-4.7505153,24.2394,9.9999,20
20088710,"VVDS-J022708.11-044855.0",36.7838163,-4.8152827,23.0593,0.865,3
20089322,"VVDS-J022708.40-044852.0",36.7850119,-4.8144498,21.7606,0.9631,3
20091095,"VVDS-J022708.99-044842.8",36.7874694,-4.8118953,20.8388,0.0307,3
20090286,"VVDS-J022706.79-044838.2",36.7782994,-4.8106217,23.9574,1.1616,1
20096386,"VVDS-J022708.59-044747.2",36.7858202,-4.7964715,23.436,0.7606,2
20097401,"VVDS-J022710.00-044740.4",36.7916961,-4.7945716,23.1613,3.5085,1
20093264,"VVDS-J022704.75-044818.3",36.76981,-4.8050863,21.5992,0.7281,4
20094380,"VVDS-J022706.00-044805.7",36.7750413,-4.8016083,23.3435,0.5116,4
20094785,"VVDS-J022703.31-044804.5",36.7637921,-4.8012729,23.2461,9.9999,0
20098973,"VVDS-J022705.31-044728.7",36.7721283,-4.7913179,22.2532,1.7371,2
20099687,"VVDS-J022714.93-044718.9",36.8122278,-4.7885931,23.9535,9.9999,0
20100018,"VVDS-J022714.59-044714.9",36.8108226,-4.7874945,23.3477,1.244,2
20104407,"VVDS-J022716.54-044639.6",36.8189214,-4.777682,22.4869,0.3244,4
20103017,"VVDS-J022714.60-044655.5",36.8108727,-4.782092,21.2708,0.3237,4
20106231,"VVDS-J022715.97-044622.1",36.8165604,-4.7728231,23.7665,1.5068,1
20101074,"VVDS-J022709.47-044705.6",36.7894681,-4.7849057,23.7273,1.0832,2
20104266,"VVDS-J022710.32-044638.9",36.7930065,-4.7774902,23.7465,9.9999,0
20105279,"VVDS-J022712.09-044633.7",36.8004121,-4.7760434,23.6515,0.3033,4
20110984,"VVDS-J022715.04-044614.8",36.8127083,-4.7707847,19.8009,0.1422,4
20107191,"VVDS-J022713.29-044618.2",36.8054139,-4.7717479,22.6663,1.0546,11
20107630,"VVDS-J022711.20-044610.8",36.7966995,-4.7696801,23.2334,9.9999,0
20109274,"VVDS-J022713.69-044559.5",36.8070769,-4.7665487,22.8775,3.3143,2
20109518,"VVDS-J022713.85-044556.6",36.8077161,-4.765737,23.3805,9.9999,0
20109068,"VVDS-J022712.84-044559.2",36.803519,-4.7664465,23.9671,1.63,1
20099404,"VVDS-J022704.38-044719.8",36.7682564,-4.7888534,23.744,0.9352,2
20100823,"VVDS-J022702.54-044721.2",36.7606059,-4.7892271,19.4332,0.3142,3
20103102,"VVDS-J022707.10-044650.6",36.7796242,-4.7807285,23.3998,0.3127,3
20104584,"VVDS-J022704.91-044635.4",36.7704641,-4.776521,23.3523,0.7038,3
20102854,"VVDS-J022700.36-044649.9",36.7515186,-4.780529,23.9435,0.5525,2
20102637,"VVDS-J022659.08-044649.8",36.7461668,-4.7805276,25.075,1.3687,29
20103020,"VVDS-J022659.32-044649.2",36.7471926,-4.7803512,23.6086,0.5209,4
20105347,"VVDS-J022659.43-044628.7",36.7476287,-4.7746452,23.7944,2.9434,2
20104878,"VVDS-J022702.32-044632.8",36.7596768,-4.7758051,23.9888,0.7686,2
20107580,"VVDS-J022703.98-044612.3",36.7666013,-4.7701086,23.1994,1.4726,2
20106404,"VVDS-J022703.00-044620.0",36.7625199,-4.7722448,23.6137,9.9999,0
20107430,"VVDS-J022702.84-044613.0",36.7618575,-4.77029,22.367,0.8062,4
20107074,"VVDS-J022703.73-044612.4",36.7655687,-4.7701208,24.5601,9.9999,20
20110084,"VVDS-J022701.91-044551.3",36.7579751,-4.7642684,23.4096,0.806,2
20103939,"VVDS-J022707.41-044643.5",36.7808932,-4.7787611,22.9791,1.6127,2
20108707,"VVDS-J022708.93-044624.0",36.7872127,-4.7733539,18.1013,0.0533,4
20107753,"VVDS-J022706.34-044609.5",36.7764198,-4.7693077,23.3896,1.9347,1
20107486,"VVDS-J022707.98-044609.6",36.7832838,-4.7693475,25.154,9.9999,20
20109320,"VVDS-J022708.12-044559.8",36.7838402,-4.7666142,23.2221,0.7524,9
20109216,"VVDS-J022706.88-044558.6",36.7786816,-4.7662877,23.3185,1.3108,11
20109569,"VVDS-J022710.78-044556.1",36.7949347,-4.7656083,22.4986,1.08,3
20109064,"VVDS-J022709.60-044601.8",36.7900223,-4.7671896,21.9574,0.52,2
20113125,"VVDS-J022711.76-044525.7",36.7990007,-4.7571398,23.9529,9.9999,0
20113216,"VVDS-J022710.03-044526.3",36.7918048,-4.7573305,22.4576,0.9956,2
20108006,"VVDS-J022705.35-044606.7",36.7723329,-4.7685462,23.4776,9.9999,0
20111288,"VVDS-J022704.48-044541.4",36.7686995,-4.7615145,23.9059,1.4487,2
20111552,"VVDS-J022703.88-044539.0",36.7661847,-4.7608367,23.9773,9.9999,0
20113793,"VVDS-J022706.12-044522.6",36.7755252,-4.7563016,23.1405,1.133,2
20117128,"VVDS-J022708.80-044500.8",36.7867072,-4.750244,20.9972,0.5199,4
20115622,"VVDS-J022707.65-044507.5",36.7818813,-4.7521026,23.2418,0.6699,4
20107626,"VVDS-J022719.43-044609.7",36.8309847,-4.7693875,23.8073,2.9645,1
20106118,"VVDS-J022717.45-044623.4",36.8227202,-4.7731714,23.5422,0.9815,2
20110351,"VVDS-J022722.65-044547.4",36.8444161,-4.7631734,23.9406,1.0338,2
20111050,"VVDS-J022721.89-044540.7",36.8412436,-4.761317,23.7423,2.1765,1
20111366,"VVDS-J022721.74-044541.5",36.8405836,-4.7615347,22.7458,9.9999,20
20112342,"VVDS-J022716.13-044538.6",36.81723,-4.7607313,20.0212,0.7221,14
20114300,"VVDS-J022715.33-044517.7",36.8139094,-4.754931,23.2043,9.9999,0
20112240,"VVDS-J022718.50-044532.7",36.827117,-4.7591083,23.7118,4.2756,1
20114635,"VVDS-J022718.55-044511.9",36.8273173,-4.7533206,23.8057,1.4572,2
20117148,"VVDS-J022717.42-044459.4",36.8226037,-4.7498489,21.8828,0.3697,4
20116712,"VVDS-J022716.73-044456.1",36.8197141,-4.7489301,23.1497,1.308,1
20120443,"VVDS-J022717.94-044438.4",36.8247599,-4.7440199,19.6025,0.143,4
20112876,"VVDS-J022723.52-044533.2",36.8480312,-4.7592239,22.6468,0.7857,3
20113124,"VVDS-J022722.84-044524.4",36.8451855,-4.7567951,23.9634,0.9336,4
20114712,"VVDS-J022723.86-044513.4",36.8494335,-4.753726,23.8331,0.9743,4
20115516,"VVDS-J022724.31-044508.0",36.8513197,-4.7522353,23.0428,0.7072,3
20115494,"VVDS-J022724.06-044506.2",36.850285,-4.751748,23.1166,0.9607,3
20116271,"VVDS-J022724.66-044459.6",36.8527714,-4.7498947,23.7107,0.4422,4
20119514,"VVDS-J022726.49-044433.1",36.8604121,-4.7425506,23.6461,0.3173,3
20119325,"VVDS-J022723.87-044435.5",36.8494919,-4.7431951,22.6765,0.8093,3
20120673,"VVDS-J022726.03-044424.9",36.8584596,-4.7402638,22.2214,2.041,12
20122301,"VVDS-J022726.57-044411.1",36.860729,-4.7364289,22.6409,0.577,2
20117837,"VVDS-J022719.87-044446.9",36.8328094,-4.7463809,23.2423,9.9999,0
20119759,"VVDS-J022720.05-044432.9",36.8335545,-4.7424812,22.763,0.8099,2
20121697,"VVDS-J022721.36-044413.5",36.8390257,-4.7370922,23.2968,9.9999,0
20121913,"VVDS-J022721.52-044412.9",36.8396688,-4.7369352,23.0029,1.3606,21
20122668,"VVDS-J022723.10-044408.7",36.8462838,-4.7357511,22.8514,0.6112,4
20121605,"VVDS-J022725.07-044414.1",36.8544701,-4.7372553,23.7398,9.9999,20
20123964,"VVDS-J022722.07-044356.5",36.8419869,-4.7323724,23.9595,9.9999,0
20114313,"VVDS-J022714.49-044518.6",36.8103988,-4.7551748,22.3116,1.4795,2
20114464,"VVDS-J022710.89-044513.4",36.7953962,-4.7537488,23.6415,1.0749,1
20119033,"VVDS-J022714.42-044450.4",36.810123,-4.7473444,21.7633,0.5047,2
20122587,"VVDS-J022716.00-044408.2",36.8166942,-4.7356114,23.8473,3.4807,1
20118777,"VVDS-J022709.47-044438.5",36.7894717,-4.74405,23.5257,0.3897,1
20122258,"VVDS-J022714.82-044410.1",36.8117779,-4.7361586,23.8385,1.0613,2
20124311,"VVDS-J022712.35-044353.9",36.8014814,-4.7316625,23.8123,1.4253,1
20126365,"VVDS-J022719.06-044336.9",36.8294184,-4.7269237,23.7596,0.7492,2
20126012,"VVDS-J022717.56-044341.3",36.8231861,-4.728146,23.9936,0.5214,3
20127587,"VVDS-J022721.12-044329.4",36.8380139,-4.7248432,23.4615,1.2625,3
20128592,"VVDS-J022719.00-044321.7",36.8291959,-4.7226982,22.336,0.9593,4
20132464,"VVDS-J022720.66-044258.1",36.8361218,-4.7161434,21.2473,0.299,4
20125107,"VVDS-J022716.68-044346.7",36.8195252,-4.7296663,23.9162,9.9999,0
20126406,"VVDS-J022716.98-044341.7",36.8207799,-4.7282701,21.6921,0.0662,22
20127854,"VVDS-J022713.37-044326.0",36.8057271,-4.7238953,23.9039,1.284,9
20129194,"VVDS-J022718.51-044318.5",36.8271573,-4.7218221,23.1173,0.8379,9
20133514,"VVDS-J022719.50-044238.8",36.8312841,-4.7108024,23.9485,3.4828,1
20131886,"VVDS-J022716.02-044257.0",36.8167693,-4.7158355,22.3943,0.4413,4
20087678,"VVDS-J022636.21-044905.3",36.6509088,-4.8181561,23.5844,0.548,1
20086348,"VVDS-J022643.08-044915.6",36.6795128,-4.8210224,22.9894,0.397,3
20089561,"VVDS-J022643.40-044850.3",36.6808567,-4.8139868,22.0426,0.969,3
20087771,"VVDS-J022639.61-044905.3",36.6650579,-4.8181477,22.8383,1.1831,3
20087859,"VVDS-J022639.85-044902.0",36.6660644,-4.817246,23.5819,1.292,2
20087755,"VVDS-J022637.59-044902.6",36.6566385,-4.817402,23.3474,0.8019,4
20087377,"VVDS-J022636.78-044906.1",36.6532733,-4.8183785,22.2303,0.8904,2
20089495,"VVDS-J022639.10-044848.5",36.6629276,-4.8134748,22.7391,0.7471,2
20089011,"VVDS-J022640.78-044852.6",36.6699351,-4.814624,23.4852,9.9999,0
20091583,"VVDS-J022643.55-044833.1",36.6814781,-4.8092051,22.4126,1.038,2
20093066,"VVDS-J022641.19-044815.3",36.6716525,-4.8042581,23.5887,1.52,1
20094355,"VVDS-J022641.92-044809.2",36.6746897,-4.8025715,22.7819,1.764,1
20087457,"VVDS-J022635.04-044907.4",36.6460097,-4.8187289,23.432,9.9999,0
20086894,"VVDS-J022635.51-044909.5",36.647974,-4.819329,23.71,0.82,2
20087089,"VVDS-J022631.87-044910.3",36.6328303,-4.8195459,22.8352,0.5874,2
20090450,"VVDS-J022632.97-044846.4",36.6374101,-4.8129022,21.4868,0.3948,4
20086859,"VVDS-J022629.61-044914.4",36.6234064,-4.8206702,20.9649,1.1921,13
20088197,"VVDS-J022629.42-044858.9",36.6225986,-4.8163753,23.9167,1.6206,1
20088803,"VVDS-J022626.85-044853.1",36.6118854,-4.814773,23.6164,1.66,1
20090149,"VVDS-J022627.61-044844.3",36.6150696,-4.8123214,22.4102,0.5262,1
20090399,"VVDS-J022630.92-044841.0",36.6288708,-4.8114107,22.5562,0.7864,3
20091465,"VVDS-J022632.45-044831.5",36.6352184,-4.8087736,22.5502,0.8836,4
20090948,"VVDS-J022628.92-044835.1",36.6205022,-4.809768,23.6339,1.62,1
20091582,"VVDS-J022628.57-044832.8",36.6190731,-4.8091387,22.9294,4.0775,2
20092613,"VVDS-J022629.16-044825.1",36.621502,-4.8069911,21.6425,0.2392,9
20093316,"VVDS-J022630.49-044812.4",36.6270729,-4.8034621,23.2638,0.7718,3
20089020,"VVDS-J022636.57-044851.7",36.6523957,-4.8143863,23.7011,0.519,4
20090377,"VVDS-J022637.71-044841.9",36.6571505,-4.8116457,23.6341,0.555,2
20091735,"VVDS-J022638.19-044827.7",36.6591314,-4.8077139,23.9946,9.9999,0
20092360,"VVDS-J022635.58-044825.5",36.6482664,-4.8070916,22.5729,0.5366,4
20096295,"VVDS-J022640.21-044752.6",36.667549,-4.7979556,23.164,1.4411,2
20097052,"VVDS-J022635.00-044742.2",36.64585,-4.7950779,22.7701,0.4972,4
20098945,"VVDS-J022638.00-044725.0",36.6583366,-4.790293,23.4733,1.0392,9
20102650,"VVDS-J022636.22-044652.4",36.6509276,-4.7812328,22.8461,1.055,1
20089042,"VVDS-J022647.26-044851.0",36.6969278,-4.8141765,23.2022,9.9999,0
20091930,"VVDS-J022645.24-044827.3",36.6885227,-4.8075969,23.8081,1.4534,2
20093509,"VVDS-J022649.12-044814.4",36.7046822,-4.8040054,22.6671,0.6839,2
20093389,"VVDS-J022648.08-044813.8",36.7003632,-4.8038434,23.9022,0.6375,3
20096381,"VVDS-J022650.00-044748.6",36.7083606,-4.7968493,23.2399,0.6823,2
20093315,"VVDS-J022645.04-044813.4",36.6876718,-4.803733,23.7978,9.9999,0
20098173,"VVDS-J022647.30-044735.9",36.6971201,-4.7933218,21.465,0.4969,4
20099153,"VVDS-J022647.93-044723.8",36.6997193,-4.7899676,23.3375,0.1233,9
20098870,"VVDS-J022645.47-044724.6",36.6894618,-4.7901867,23.8732,9.9999,0
20100265,"VVDS-J022645.64-044716.8",36.6902017,-4.7880059,22.1898,0.9029,3
20098579,"VVDS-J022653.61-044729.9",36.72341,-4.7916439,23.2463,1.1752,2
20098694,"VVDS-J022652.62-044726.4",36.7192608,-4.7906889,23.12,0.701,2
20100455,"VVDS-J022651.18-044718.2",36.7132607,-4.7884126,20.7997,0.8864,4
20101504,"VVDS-J022655.83-044702.3",36.732653,-4.7839753,23.6529,9.9999,0
20102218,"VVDS-J022656.40-044655.6",36.7350406,-4.7821326,23.7067,1.179,2
20103057,"VVDS-J022648.99-044701.1",36.7041638,-4.7836435,22.931,0.886,2
20104813,"VVDS-J022650.71-044633.5",36.7113097,-4.7759778,23.9668,0.7372,9
20103585,"VVDS-J022648.43-044647.2",36.7018035,-4.7797787,22.0383,0.6376,3
20102829,"VVDS-J022646.82-044650.6",36.6951201,-4.7807393,23.5707,9.9999,0
20103624,"VVDS-J022647.92-044643.1",36.6996813,-4.77865,23.9134,0.888,2
20105426,"VVDS-J022649.52-044629.4",36.7063657,-4.7748513,23.6286,9.9999,0
20106174,"VVDS-J022649.40-044622.5",36.7058544,-4.7729404,23.838,0.541,1
20106919,"VVDS-J022654.19-044616.7",36.7258125,-4.7713222,23.7642,0.9188,2
20096988,"VVDS-J022641.76-044739.7",36.6740122,-4.7943885,23.3892,0.8023,3
20097971,"VVDS-J022641.44-044739.6",36.6726939,-4.794335,20.9424,0.58,4
20100796,"VVDS-J022639.42-044716.4",36.6642517,-4.7879113,21.4977,0.147,4
20099184,"VVDS-J022644.07-044721.2",36.6836648,-4.7892451,23.7164,1.143,2
20101247,"VVDS-J022643.89-044705.9",36.6828901,-4.7849835,22.5578,0.7367,4
20103877,"VVDS-J022645.92-044641.6",36.6913508,-4.7782301,23.5182,9.9999,0
20101724,"VVDS-J022638.88-044714.6",36.6620272,-4.7874153,18.8579,0.3281,3
20100322,"VVDS-J022638.49-044712.2",36.6603922,-4.7867305,23.9711,0.6542,1
20104557,"VVDS-J022637.47-044635.7",36.6561369,-4.7765983,23.8567,9.9999,0
20107338,"VVDS-J022643.15-044613.8",36.6797939,-4.7705035,22.5147,0.679,1
20108141,"VVDS-J022642.37-044617.0",36.6765643,-4.7714116,21.6547,0.1476,4
20108537,"VVDS-J022642.81-044605.6",36.6784022,-4.7682339,22.9438,1.1443,3
20106368,"VVDS-J022640.71-044621.1",36.6696325,-4.7725436,23.4401,9.9999,0
20106369,"VVDS-J022640.81-044620.9",36.6700802,-4.7724916,23.6622,9.9999,0
20103788,"VVDS-J022646.12-044641.4",36.692191,-4.7781692,23.2375,1.0092,3
20105622,"VVDS-J022646.32-044628.5",36.6930148,-4.774605,22.5158,0.496,2
20107436,"VVDS-J022647.40-044612.0",36.697528,-4.7700225,23.4497,0.838,2
20108351,"VVDS-J022645.09-044608.0",36.6879059,-4.7689115,23.8789,1.4657,3
20109345,"VVDS-J022648.83-044557.1",36.7034774,-4.7658884,23.8424,9.9999,0
20112090,"VVDS-J022650.06-044534.7",36.7086091,-4.7596437,22.9062,0.517,3
20113491,"VVDS-J022645.07-044538.2",36.6878179,-4.7606277,20.0544,0.446,2
20110860,"VVDS-J022643.32-044544.5",36.6805068,-4.7623705,23.9373,3.725,1
20115277,"VVDS-J022648.08-044509.5",36.7003605,-4.7526584,23.5176,0.8523,3
20115510,"VVDS-J022647.75-044506.8",36.6989818,-4.7519056,23.869,0.507,2
20115603,"VVDS-J022646.75-044508.8",36.6947965,-4.7524633,21.8141,0.4103,4
20115953,"VVDS-J022647.28-044503.4",36.6970283,-4.750971,23.5178,1.452,2
20115647,"VVDS-J022645.51-044505.3",36.689655,-4.7514767,23.8086,9.9999,0
20089500,"VVDS-J022626.27-044846.6",36.6094977,-4.8129687,23.7254,1.179,29
20089883,"VVDS-J022625.90-044846.6",36.6079368,-4.8129491,23.6723,0.6957,9
20090664,"VVDS-J022624.86-044851.6",36.6036242,-4.8143589,20.4968,0.0758,2
20092047,"VVDS-J022626.71-044825.2",36.6113273,-4.8070231,23.2027,1.6432,1
20091613,"VVDS-J022623.96-044828.8",36.5998723,-4.8080208,23.8489,9.9999,0
20094657,"VVDS-J022625.05-044805.2",36.6044133,-4.8014614,22.0385,0.3786,3
20096690,"VVDS-J022628.08-044759.7",36.617041,-4.7999217,20.0553,0.3282,4
20096764,"VVDS-J022627.71-044742.7",36.615497,-4.7951966,23.9689,3.4157,2
20098728,"VVDS-J022628.19-044727.1",36.6174857,-4.7908817,23.0613,0.4731,2
20094239,"VVDS-J022623.61-044807.9",36.5983814,-4.8022051,22.4604,0.802,3
20095104,"VVDS-J022622.09-044759.1",36.5920529,-4.7997559,22.7883,0.327,2
20096894,"VVDS-J022620.98-044748.6",36.5874515,-4.7968605,22.4646,0.7463,4
20096890,"VVDS-J022625.57-044741.7",36.6065616,-4.7949309,23.3806,3.7925,1
20099450,"VVDS-J022625.39-044720.5",36.6058082,-4.7890359,23.5517,1.2921,1
20100144,"VVDS-J022630.04-044721.2",36.6251755,-4.7892244,20.3565,0.3302,4
20101326,"VVDS-J022629.86-044705.3",36.6244292,-4.7848117,22.6903,0.7871,4
20101275,"VVDS-J022633.98-044704.8",36.6415984,-4.7846761,23.9145,0.9379,1
20104505,"VVDS-J022634.57-044635.8",36.6440776,-4.7766274,23.8403,1.146,1
20105477,"VVDS-J022634.24-044636.1",36.6426929,-4.7767078,21.4398,1.156,21
20105268,"VVDS-J022632.91-044632.9",36.6371526,-4.7758249,21.7577,0.7871,4
20102787,"VVDS-J022630.52-044651.7",36.6272003,-4.7810354,23.6009,9.9999,0
20103888,"VVDS-J022626.82-044640.3",36.611765,-4.7778747,23.7735,9.9999,0
20106822,"VVDS-J022631.77-044620.9",36.6324042,-4.7724914,22.5238,1.1618,2
20109880,"VVDS-J022631.68-044609.0",36.6320188,-4.7691866,20.5422,0.7112,3
20107578,"VVDS-J022629.09-044611.0",36.6212338,-4.7697305,23.3534,1.5757,1
20110709,"VVDS-J022630.37-044547.8",36.6265702,-4.7632925,22.5489,0.808,2
20097148,"VVDS-J022620.59-044739.4",36.5857953,-4.7942888,23.308,0.703,3
20098097,"VVDS-J022619.30-044737.9",36.5804514,-4.79387,22.5376,0.0017,2
20104565,"VVDS-J022624.18-044636.3",36.6007913,-4.7767718,22.8881,0.9325,9
20101688,"VVDS-J022621.77-044659.8",36.5907181,-4.783291,23.9756,9.9999,0
20105006,"VVDS-J022622.87-044632.5",36.5953241,-4.7757072,23.3227,0.6996,2
20105382,"VVDS-J022623.03-044632.2",36.5959626,-4.7756187,20.981,0.6994,4
20100573,"VVDS-J022617.24-044711.8",36.5718678,-4.786635,23.5548,9.9999,0
20102861,"VVDS-J022619.43-044651.0",36.5809865,-4.7808516,23.7853,0.521,2
20107261,"VVDS-J022617.61-044618.0",36.5733885,-4.7716731,21.2795,0.7016,3
20107068,"VVDS-J022620.81-044631.5",36.5867117,-4.7754321,19.3006,0.0564,2
20105543,"VVDS-J022621.57-044629.4",36.5899008,-4.7748398,23.0978,0.7549,2
20105822,"VVDS-J022621.46-044626.5",36.5894326,-4.7740466,22.683,0.9364,2
20105513,"VVDS-J022618.87-044630.3",36.5786269,-4.7750909,23.1276,9.9999,0
20107450,"VVDS-J022618.12-044614.1",36.5755297,-4.7705875,23.6801,1.91,1
20110930,"VVDS-J022620.28-044544.0",36.5845134,-4.7622477,23.7056,0.4066,4
20104874,"VVDS-J022624.86-044636.9",36.6036046,-4.7769175,22.2989,0.5219,4
20107878,"VVDS-J022625.84-044611.6",36.6076981,-4.7699083,22.3534,0.701,4
20107088,"VVDS-J022623.98-044613.9",36.5999551,-4.7705489,23.6291,0.6564,3
20110246,"VVDS-J022628.70-044551.8",36.6196026,-4.7643915,23.6243,9.9999,0
20113645,"VVDS-J022628.15-044524.7",36.6173085,-4.756883,23.236,2.323,2
20115053,"VVDS-J022628.12-044513.3",36.6172015,-4.7537137,23.2071,0.6875,1
20111011,"VVDS-J022624.43-044542.4",36.6018214,-4.761794,23.1968,0.7185,2
20112197,"VVDS-J022623.55-044533.9",36.5981334,-4.7594167,23.5962,9.9999,0
20113515,"VVDS-J022623.58-044523.3",36.5982616,-4.7564978,23.9457,9.9999,0
20113319,"VVDS-J022624.95-044524.7",36.6039825,-4.7568657,23.6361,0.9345,9
20115875,"VVDS-J022627.60-044509.1",36.6150339,-4.7525359,22.5384,1.3698,3
20115237,"VVDS-J022627.64-044507.7",36.6151777,-4.7521553,23.4331,1.1284,2
20115617,"VVDS-J022627.23-044506.5",36.613492,-4.7518294,22.9786,1.181,3
20114920,"VVDS-J022626.21-044511.0",36.6092087,-4.7530644,23.2034,0.9568,2
20105154,"VVDS-J022636.73-044634.5",36.6530594,-4.7762767,21.5284,0.701,2
20106186,"VVDS-J022635.18-044625.8",36.6466168,-4.7738525,21.9826,1.134,3
20105877,"VVDS-J022634.43-044623.5",36.643479,-4.7732164,23.8234,0.8844,3
20107558,"VVDS-J022636.01-044611.2",36.6500805,-4.769788,22.8953,0.8825,3
20109820,"VVDS-J022635.68-044552.8",36.648707,-4.7646846,23.898,0.759,1
20110167,"VVDS-J022638.39-044550.6",36.6599644,-4.764056,23.4837,9.9999,0
20110306,"VVDS-J022640.40-044553.0",36.6683696,-4.7647384,21.8595,0.142,3
20111019,"VVDS-J022639.11-044543.9",36.6629632,-4.7622093,23.2691,1.2403,1
20111878,"VVDS-J022639.59-044536.3",36.6649804,-4.7600985,23.8007,1.0604,9
20110190,"VVDS-J022636.96-044551.4",36.6540128,-4.7642902,23.3011,0.2639,4
20110370,"VVDS-J022632.91-044549.6",36.6371341,-4.7637793,23.2823,0.5211,4
20114689,"VVDS-J022634.93-044514.6",36.6455672,-4.7540815,22.8035,1.7225,4
20116183,"VVDS-J022634.05-044504.8",36.6419148,-4.75135,21.7473,0.3492,4
20114170,"VVDS-J022642.00-044522.7",36.675039,-4.756332,20.4364,0.6164,4
20114630,"VVDS-J022640.13-044512.7",36.6672292,-4.7535421,23.9777,9.9999,0
20115391,"VVDS-J022639.92-044510.7",36.6663626,-4.7529739,21.3841,0.8867,4
